id	item_group_id	title	description	price	sale_price	image_link	link	availability	product_type	brand	color	size	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	catwalk_video	parent_sku	sales_count_10_days	vip_price	release_date	sales_count_conversions_10_days	half_price	aged_sale_price	sales_count_conversions_1_day	inventory_count
SK2253162-1090-55420	13767142	"Constynce Sneaker"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather/ Faux Suede Heel Height: 2.0"" Measurements will vary slightly Closure: Lace Up Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/SK2253162-1090/SK2253162-1090-2_589x860.jpg	https://www.justfab.ca/products/Constynce-Sneaker-SK2253162-1090	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	JustFab			1	26	"Constynce Sneaker"		"mid performer"	https://us-cdn.justfab.com/media/video/products/SK2253162-5243/SK2253162-5243.mp4	SK2253162	26	$39.95	27/02/2023	1	$23.97	$	1	7
FT2253207-6942-84090	13768339	"Debrinas Lug Sole Loafer"	" Dream Sole - Double the padding for comfort, support, and ease of movement. Material: Faux Leather Heel Height: 2.0"" Platform Height: 1.0"" Measurements will vary slightly Imported "	$59.95	$11.24	https://us-cdn.justfab.com/media/images/products/FT2253207-6942/FT2253207-6942-2_589x860.jpg	https://www.justfab.ca/products/Debrinas-Lug-Sole-Loafer-FT2253207-6942	"in stock"	"Fashion > Shoes > Flats > Loafer"	JustFab			1	1	"Debrinas Lug Sole Loafer"		"low performer"		FT2253207	1	$44.95	09/09/2022	1	$26.97	$	0	2
HS2149758-0001-88085	13950355	"Arlette Block Heeled Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 4.0"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Measurements will vary slightly Imported "	$56.95	$11.24	https://us-cdn.justfab.com/media/images/products/HS2149757-0001/HS2149757-0001-2_589x860.jpg	https://www.justfab.ca/products/Arlette-Block-Heeled-Boot-HS2149757-0001	"in stock"	"Fashion > Shoes > Boots > Heeled Boots"	JustFab			1	3	"Arlette Block Heeled Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/HS2149757-0001/HS2149757-0001.mp4	HS2149757	3	$44.95	06/10/2022	1	$26.97	$	0	23
FB2149681-0001-88085	13950805	"Argo Quilted Riding Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede/ Faux Leather Heel Height: 1.75"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Measurements will vary slightly Closure: Inside zipper Imported "	$59.95	$12.49	https://us-cdn.justfab.com/media/images/products/FB2149675-0001/FB2149675-0001-2_589x860.jpg	https://www.justfab.ca/products/Argo-Quilted-Riding-Boot-FB2149675-0001	"in stock"	"Fashion > Shoes > Boots > Riding"	JustFab			1	2	"Argo Quilted Riding Boot"		"low performer"	https://us-cdn.justfab.com/media/video/products/FB2149675-0001/FB2149675-0001.mp4	FB2149675	2	$49.95	30/10/2022	1	$29.97	$	0	1
PP2254108-5594-83100	13960273	"Gisselle Scrunch Pump"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Velvet Heel Height: 4.0"" Measurements will vary slightly Closure: Slip On Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/PP2254108-5594/PP2254108-5594-2_589x860.jpg	https://www.justfab.ca/products/Gisselle-Scrunch-Pump-PP2254108-5594	"in stock"	"Fashion > Shoes > Pumps > Slingback"	JustFab			1	1	"Gisselle Scrunch Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2254108-5594/PP2254108-5594.mp4	PP2254108	1	$39.95	28/11/2022	1	$23.97	$	1	2
BS2149434-0001-83100	13960507	"Camber Fold-Over Lace-Up Bootie"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede/ Sweater Heel Height: 3.0"" Shaft Height (based on size 8): 5.7"" Measurements will vary slightly Closure: Lace-Up Imported "	$56.95	$11.74	https://us-cdn.justfab.com/media/images/products/BS2149434-0001/BS2149434-0001-2_589x860.jpg	https://www.justfab.ca/products/Camber-Fold-Over-Lace-Up-Bootie-BS2149434-0001	"in stock"	"Fashion > Shoes > Boots > Combat"	JustFab			1	3	"Camber Fold-Over Lace-Up Bootie"		"low performer"	https://us-cdn.justfab.com/media/video/products/BS2149434-1733/BS2149434-1733.mp4	BS2149434	3	$46.95	30/11/2022	1	$28.17	$	1	44
HD2253164-1429-83060	13960741	"Daisy Eyelet Heeled Sandal"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Suede Heel Height: 4.0"" Measurements will vary slightly Closure: Adjustable Buckle Imported "	$54.95	$10.74	https://us-cdn.justfab.com/media/images/products/HD2253164-1429/HD2253164-1429-2_589x860.jpg	https://www.justfab.ca/products/Daisy-Eyelet-Heeled-Sandal-HD2253164-1429	"in stock"	"Fashion > Shoes > Sandals > Shooties"	JustFab			1	5	"Daisy Eyelet Heeled Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/HD2253164-1429/HD2253164-1429.mp4	HD2253164	5	$42.95	29/12/2022	1	$25.77	$	0	54
BS2149538-2990-35055	14012236	"Natashia Platform Bootie"	" Dream Sole - Double the padding for comfort, support, and ease of movement Material: Faux Leather Heel Height: 4.75"" Platform Height: 1.25"" Measurements will vary slightly Closure: Functional Inside Zipper Imported "	$54.95	$11.24	https://us-cdn.justfab.com/media/images/products/BS2149538-2990/BS2149538-2990-2_589x860.jpg	https://www.justfab.ca/products/Natashia-Platform-Bootie-BS2149538-2990	"in stock"	"Fashion > Shoes > Boots > Booties"	JustFab			1	5	"Natashia Platform Bootie"		"low performer"		BS2149538	5	$44.95	17/10/2022	1	$26.97	$	0	29
FB2253090-2531-84095	14012314	"Emyr Over-The-Knee Boot"	" Dream Sole - Double the padding for comfort, support, and ease of movement. Material: Faux Leather Heel Height: 2.25"" Platform Height: 1.0"" Measurements will vary slightly Closure: Adjustable Laces Imported "	$74.95	$14.99	https://us-cdn.justfab.com/media/images/products/FB2253090-2531/FB2253090-2531-2_589x860.jpg	https://www.justfab.ca/products/Emyr-Buckle-Tall-Boot-FB2253090-2531	"in stock"	"Fashion > Shoes > Boots > Combat"	JustFab			1	3	"Emyr Over-The-Knee Boot"		"low performer"		FB2253090	3	$59.95	17/10/2022	1	$35.97	$	0	21
FT2254041-1429-84110	14076988	"Ayla Loafer Mule"	" Dream Sole - Double the padding for comfort, support, and ease of movement. Material: Faux Leather Heel Height: 1.0"" Measurements will vary slightly Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/FT2254041-1429/FT2254041-1429-2_589x860.jpg	https://www.justfab.ca/products/Ayla-Loafer-Mule-FT2254041-1429	"in stock"	"Fashion > Shoes > Flats > Loafer"	JustFab			1	1	"Ayla Loafer Mule"		"low performer"		FT2254041	1	$39.95	30/10/2022	1	$23.97	$	0	8
FB2149798-1590-84055	14077780	"Arlette Lace-Up Flat Boot"	" Dream Sole - Double the padding for comfort, support, and ease of movement Material: Faux Leather/ Gore Heel Height: 1.7"" Shaft Height (based on size 8): 14.57"" Measurements will vary slightly Closure: Functional Inside Zipper Imported "	$69.95	$13.74	https://us-cdn.justfab.com/media/images/products/FB2149798-1590/FB2149798-1590-2_589x860.jpg	https://www.justfab.ca/products/Arlette-Lace-Up-Flat-Boot-FB2149798-1590	"in stock"	"Fashion > Shoes > Boots > Combat"	JustFab			1	3	"Arlette Lace-Up Flat Boot"		"low performer"		FB2149798	3	$54.95	30/11/2022	1	$32.97	$	0	43
HS1723570-0001-84110	14077855	"Remi Lace-Up Boot"	" Material: Faux Suede Heel Height: 4.75"" Platform Height: 1.0"" Shaft Height (based on size 8): 22.5"" Measurements will vary slightly Closure: Functional Inner Zipper, Stretch-to-Fit Imported "	$59.95	$12.49	https://us-cdn.justfab.com/media/images/products/HS1723570-0001/HS1723570-0001-2_589x860.jpg	https://www.justfab.ca/products/Remi-Lace-Up-Boot-HS1723570-0001	"in stock"	"Fashion > Shoes > Boots > Over the Knee"	JustFab			1	5	"Remi Lace-Up Boot"		"low performer"		HS1723570	5	$49.95	30/10/2022	1	$29.97	$	0	1
BS2354106-7410-83100	14114989	"Rosamund Wrap Block Heeled Bootie"	" Material: Faux Suede Heel Height: 3.5"" Shaft Height (based on size 8): 4.75"" Measurements will vary slightly Closure: Inside Zipper Imported "	$54.95	$11.24	https://us-cdn.justfab.com/media/images/products/BS2354106-7410/BS2354106-7410-2_589x860.jpg	https://www.justfab.ca/products/Rosamund-Wrap-Block-Heeled-Bootie-BS2354106-7410	"in stock"	"Fashion > Shoes > Boots > Booties"	JustFab			1	2	"Rosamund Wrap Block Heeled Bootie"		"low performer"	https://us-cdn.justfab.com/media/video/products/BS2354106-7410/BS2354106-7410.mp4	BS2354106	2	$44.95	29/12/2022	1	$26.97	$	0	1
DA2251245-1429-83120	14115028	"Tina Triple-Strap Platform Sandal"	" Material: Faux Suede Heel Height: 4.5"" Platform Height: 1.5"" Measurements will vary slightly Closure: Buckle Imported "	$54.95	$11.24	https://us-cdn.justfab.com/media/images/products/DA2251245-1429/DA2251245-1429-2_589x860.jpg	https://www.justfab.ca/products/Tina-Triple-Strap-Platform-Sandal-DA2251245-1429	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab			1	2	"Tina Triple-Strap Platform Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/DA2251245-1830/DA2251245-1830.mp4	DA2251245	2	$44.95	29/12/2022	1	$26.97	$	0	3
PP2044681-5618-83120	14115652	"Gisselle Classic Pump"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 4.0"" Measurements will vary slightly Closure: Slip On Imported "	$44.95	$8.24	https://us-cdn.justfab.com/media/images/products/PP2044681-5618/PP2044681-5618-2_589x860.jpg	https://www.justfab.ca/products/Gisselle-Classic-Pump-PP2044681-5618	"in stock"	"Fashion > Shoes > Pumps > Classic"	JustFab			1	1	"Gisselle Classic Pump"		"low performer"	https://us-cdn.justfab.com/media/video/products/PP2044681-1977/PP2044681-1977.mp4	PP2044681	1	$32.95	29/12/2022	1	$19.77	$	1	7
PP1617226-1533-84110	14212237	"Sabrina Round Toe Pump"	" Material: Faux Suede Heel Height: 5.25"" Platform Height: 1.25"" Measurements will vary slightly Closure: Adjustable Buckle Imported "	$64.95	$12.49	https://us-cdn.justfab.com/media/images/products/PP1617226-1533/PP1617226-1533-2_589x860.jpg	https://www.justfab.ca/products/Sabrina-Round-Toe-Pump-PP1617226-1533	"in stock"	"Fashion > Shoes > Pumps > Ankle Strap"	JustFab			1	1	"Sabrina Round Toe Pump"		"low performer"		PP1617226	1	$49.95	22/12/2022	1	$29.97	$	0	12
SK2354732-2608-83095	14242135	"Journee Wedge Sneaker"	" Material: Faux Leather Heel Height: 1.25"" Measurements will vary slightly Closure: Functional Side Zipper Imported "	$49.95	$9.99	https://us-cdn.justfab.com/media/images/products/SK2354732-2608/SK2354732-2608-2_589x860.jpg	https://www.justfab.ca/products/Journee-High-Top-Sneaker-SK2354732-2608	"in stock"	"Fashion > Shoes > Sneakers > High Top"	JustFab			1	11	"Journee Wedge Sneaker"		"low performer"	https://us-cdn.justfab.com/media/video/products/SK2354732-2608/SK2354732-2608.mp4	SK2354732	11	$39.95	31/01/2023	1	$23.97	$	0	12
SK2040221-6397-83060	14242561	"Eloise Platform Sneaker"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 1.5"" Measurements will vary slightly Closure: Slip On Imported "	$39.95	$7.49	https://us-cdn.justfab.com/media/images/products/SK2040221-6397/SK2040221-6397-2_589x860.jpg	https://www.justfab.ca/products/Eloise-Platform-Sneaker-SK2040221-6397	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	JustFab			1	1	"Eloise Platform Sneaker"		"low performer"	https://us-cdn.justfab.com/media/video/products/SK2040221-7610/SK2040221-7610.mp4	SK2040221	1	$29.95	31/01/2023	1	$17.97	$	0	10
WE2354720-2600-83120	14242639	"Alfina Flatform Wedge Sandal"	" Material: Faux Suede Heel Height: 3.25"" Platform Height:1.5"" Measurements will vary slightly Closure: Adjustable Buckle Imported "	$64.99	$12.49	https://us-cdn.justfab.com/media/images/products/WE2354720-2600/WE2354720-2600-2_589x860.jpg	https://www.justfab.ca/products/Alfina-Flatform-Wedge-Sandal-WE2354720-2600	"in stock"	"Fashion > Shoes > Sandals > Wedge"	JustFab			1	7	"Alfina Flatform Wedge Sandal"		"low performer"	https://us-cdn.justfab.com/media/video/products/WE2354720-1533/WE2354720-1533.mp4	WE2354720	7	$49.95	31/01/2023	1	$29.97	$	0	12
WE2251494-0001-88080	14242717	"Cute For You Slip-On Wedge"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 3.5"" Platform Height: 0.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Closure: Slip On Imported "	$49.95	$9.24	https://us-cdn.justfab.com/media/images/products/WE2041322-0001/WE2041322-0001-2_589x860.jpg	https://www.justfab.ca/products/CUTE-FOR-YOU-SLIP-ON-WEDGE-WE2041322-0001-2	"in stock"	"Fashion > Shoes > Sandals > Wedge"	JustFab			1	8	"Cute For You Slip-On Wedge"		"low performer"	https://us-cdn.justfab.com/media/video/products/WE2041322-0001/WE2041322-0001.mp4	WE2041322	8	$36.95	31/01/2023	1	$22.17	$	0	95
