id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku
CA2146367-0001-98070	11171317	"PLUS SIZE FAUX LEATHER BIKER TRENCH"	"A faux-leather biker trench coat with an adjustable tie waist."	$69.95	$17.49	https://static3.sd-assets.com/assets/images/001/264/474/PLUS-SIZE-FAUX-LEATHER-BIKER-TRENCH-CA2146367-0001_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/264/474/PLUS-SIZE-FAUX-LEATHER-BIKER-TRENCH-CA2146367-0001_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-FAUX-LEATHER-BIKER-TRENCH-CA2146367-0001	"out of stock"	"Fashion > Clothing > Jackets & Coats > Leather"	5598	new	CA2146367-0001-98070	ShoeDazzle	Black	3X	female		"PLUS SIZE FAUX LEATHER BIKER TRENCH"	CA2146367-0001	$69.95	1	4	$34.98	$27.98		12/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/264/476/PLUS-SIZE-FAUX-LEATHER-BIKER-TRENCH-CA2146367-0001_E_MODELPLUS-original.jpg			"LOW IN STOCK"	CA2146367-0001
WT2146344-9646-99250	11171701	"RUFFLE WRAP TOP"	"A wrap top with a ruffle trim and side tie detail."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/265/441/RUFFLE-WRAP-TOP-WT2146344-9646_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/265/441/RUFFLE-WRAP-TOP-WT2146344-9646_B_BACK-original.jpg	https://www.shoedazzle.com/products/RUFFLE-WRAP-TOP-WT2146344-9646	"out of stock"	"Fashion > Clothing > Tops > Blouse"	212	new	WT2146344-9646-99250	ShoeDazzle	"INCA GOLD"	XXL	female		"RUFFLE WRAP TOP"	WT2146344-9646	$29.95	1	2	$14.98	$11.98		12/30/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/265/442/RUFFLE-WRAP-TOP-WT2146344-9646_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/265/443/RUFFLE-WRAP-TOP-WT2146344-9646_E_MODEL-original.jpg		"LOW IN STOCK"	WT2146344-9646
CL2046095-7719-33040	11267824	"MATCHING SUIT SET"	"A blazer and high-waisted pants two-piece matching suit set."	$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/267/036/MATCHING-SUIT-SET-CL2046095-7719_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/267/036/MATCHING-SUIT-SET-CL2046095-7719_B_BACK-original.jpg	https://www.shoedazzle.com/products/MATCHING-SUIT-SET-CL2046095-7719	"out of stock"	"Fashion > Clothing > Sets"		new	CL2046095-7719-33040	ShoeDazzle	ROSE	L	female		"MATCHING SUIT SET"	CL2046095-7719	$59.95	1	1	$29.98	$23.98		02/01/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/267/037/MATCHING-SUIT-SET-CL2046095-7719_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/267/038/MATCHING-SUIT-SET-CL2046095-7719_E_MODEL-original.jpg		"LOW IN STOCK"	CL2046095-7719
PO2146757-1441-98070	11267986	"PLUS SIZE TEXTURE TANK"	"A textured tank with a cropped fit."	$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/266/663/PLUS-SIZE-TEXTURE-TANK-PO2146757-1441_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/266/663/PLUS-SIZE-TEXTURE-TANK-PO2146757-1441_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-TEXTURE-TANK-PO2146757-1441	"out of stock"	"Fashion > Clothing > Tops > Tank"	212	new	PO2146757-1441-98070	ShoeDazzle	SERENITY	3X	female		"PLUS SIZE TEXTURE TANK"	PO2146757-1441	$42.95	1	1	$21.48	$17.18		01/29/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/266/665/PLUS-SIZE-TEXTURE-TANK-PO2146757-1441_E_MODELPLUS-original.jpg			"LOW IN STOCK"	PO2146757-1441
CA2148175-6082-99250	11401183	"SWEATSHIRT DRESS"	"A sweatshirt dress with a relaxed fit."	$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/269/882/SWEATSHIRT-DRESS-CA2148175-6082_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/269/882/SWEATSHIRT-DRESS-CA2148175-6082_B_BACK-original.jpg	https://www.shoedazzle.com/products/SWEATSHIRT-DRESS-CA2148175-6082	"out of stock"	"Fashion > Clothing > Dresses > Shirt"	2271	new	CA2148175-6082-99250	ShoeDazzle	"CHERRY RED"	XXL	female		"SWEATSHIRT DRESS"	CA2148175-6082	$49.95	1	1	$24.98	$19.98		03/23/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/269/883/SWEATSHIRT-DRESS-CA2148175-6082_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/269/884/SWEATSHIRT-DRESS-CA2148175-6082_E_MODEL-original.jpg		"LOW IN STOCK"	CA2148175-6082
KT2148087-2608-99250	11401483	"V NECK BODYSUIT"	"A long-sleeve bodysuit with a V-neckline."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/268/195/V-Neck-Bodysuit-KT2148087-2608_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/268/195/V-Neck-Bodysuit-KT2148087-2608_B_BACK-original.jpg	https://www.shoedazzle.com/products/V-Neck-Bodysuit-KT2148087-2608	"out of stock"	"Fashion > Clothing > Tops > Bodysuit"	212	new	KT2148087-2608-99250	ShoeDazzle	"RUGBY TAN"	XXL	female		"V NECK BODYSUIT"	KT2148087-2608	$29.95	1	1	$14.98	$11.98		10/08/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/268/196/V-Neck-Bodysuit-KT2148087-2608_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/268/197/V-Neck-Bodysuit-KT2148087-2608_E_MODEL-original.jpg		"LOW IN STOCK"	KT2148087-2608
AL2147631-0001-98070	11564779	"PLUS SIZE HIGH WAISTED CROPPED POCKET LEGGING"	"A pair of high-waisted cropped leggings with a pocket detail."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/269/407/PLUS-SIZE-HIGH-WAISTED-CROPPED-POCKET-LEGGING-AL2147631-0001_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/269/407/PLUS-SIZE-HIGH-WAISTED-CROPPED-POCKET-LEGGING-AL2147631-0001_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-HIGH-WAISTED-CROPPED-POCKET-LEGGING-AL2147631-0001	"out of stock"	"Fashion > Clothing > Activewear > Leggings"		new	AL2147631-0001-98070	ShoeDazzle	Black	3X	female		"PLUS SIZE HIGH WAISTED CROPPED POCKET LEGGING"	AL2147631-0001	$29.95	1	2	$14.98	$11.98		03/31/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/269/406/PLUS-SIZE-HIGH-WAISTED-CROPPED-POCKET-LEGGING-AL2147631-0001_A_Front-heroPLUS-original.jpg			"LOW IN STOCK"	AL2147631-0001
DY2147865-9989-98070	11565523	"PLUS SIZE ZIPPER SLIT DRESS"	"A mini dress with a side zipper detail."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/269/352/PLUS-SIZE-ZIPPER-SLIT-DRESS-DY2147865-9989_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/269/352/PLUS-SIZE-ZIPPER-SLIT-DRESS-DY2147865-9989_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-ZIPPER-SLIT-DRESS-DY2147865-9989	"out of stock"	"Fashion > Clothing > Dresses > Bodycon"	2271	new	DY2147865-9989-98070	ShoeDazzle	"CHEETAH PRINT"	3X	female		"PLUS SIZE ZIPPER SLIT DRESS"	DY2147865-9989	$39.95	1	1	$19.98	$15.98		03/31/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/269/354/PLUS-SIZE-ZIPPER-SLIT-DRESS-DY2147865-9989_E_MODELPLUS-original.jpg			"LOW IN STOCK"	DY2147865-9989
DE2148276-4209-98070	11814325	"PLUS SIZE SHIMMER BIKER CATSUIT"	"A sleeveless biker catsuit with a shimmer fabric."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/271/834/PLUS-SIZE-SHIMMER-BIKER-CATSUIT-DE2148276-4209_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/271/834/PLUS-SIZE-SHIMMER-BIKER-CATSUIT-DE2148276-4209_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-SHIMMER-BIKER-CATSUIT-DE2148276-4209	"out of stock"	"Fashion > Clothing > Jumpsuits & Rompers > Romper"	5250	new	DE2148276-4209-98070	ShoeDazzle	"LAPIS BLUE"	3X	female		"PLUS SIZE SHIMMER BIKER CATSUIT"	DE2148276-4209	$29.95	1	6	$14.98	$11.98		06/10/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/271/836/PLUS-SIZE-SHIMMER-BIKER-CATSUIT-DE2148276-4209_E_MODELPLUS-original.jpg			"LOW IN STOCK"	DE2148276-4209
AP2148455-0001-98070	11852536	"PLUS SIZE CROPPED PULLOVER SWEATSHIRT"	"A pullover sweatshirt with a cropped length."	$34.95	$8.74	https://static3.sd-assets.com/assets/images/001/272/794/PLUS-SIZE-CROPPED-PULLOVER-SWEATSHIRT-AP2148455-0001_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/272/794/PLUS-SIZE-CROPPED-PULLOVER-SWEATSHIRT-AP2148455-0001_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-CROPPED-PULLOVER-SWEATSHIRT-AP2148455-0001	"out of stock"	"Fashion > Clothing > Activewear > Jackets"		new	AP2148455-0001-98070	ShoeDazzle	Black	3X	female		"PLUS SIZE CROPPED PULLOVER SWEATSHIRT"	AP2148455-0001	$34.95	1	2	$17.48	$13.98		06/30/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/272/796/PLUS-SIZE-CROPPED-PULLOVER-SWEATSHIRT-AP2148455-0001_E_MODELPLUS-original.jpg			"LOW IN STOCK"	AP2148455-0001
PT2148442-0001-99250	11852731	"CROCHET POINTELLE KNIT PANT"	"A pair of crochet pointelle knit pants with a slim fit."	$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/272/884/CROCHET-POINTELLE-KNIT-PANT-PT2148442-0001_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/272/884/CROCHET-POINTELLE-KNIT-PANT-PT2148442-0001_B_BACK-original.jpg	https://www.shoedazzle.com/products/CROCHET-POINTELLE-KNIT-PANT-PT2148442-0001	"out of stock"	"Fashion > Clothing > Pants > Palazzo"	204	new	PT2148442-0001-99250	ShoeDazzle	Black	XXL	female		"CROCHET POINTELLE KNIT PANT"	PT2148442-0001	$42.95	1	1	$21.48	$17.18		07/27/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/272/885/CROCHET-POINTELLE-KNIT-PANT-PT2148442-0001_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/272/886/CROCHET-POINTELLE-KNIT-PANT-PT2148442-0001_E_MODEL-original.jpg		"LOW IN STOCK"	PT2148442-0001
PO2148460-6410-98070	11853076	"PLUS SIZE CROCHET KNIT TOP"	"A crochet knit top with a slim fit."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/272/774/PLUS-SIZE-CROCHET-KNIT-TOP-PO2148460-6410_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/272/774/PLUS-SIZE-CROCHET-KNIT-TOP-PO2148460-6410_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-CROCHET-KNIT-TOP-PO2148460-6410	"out of stock"	"Fashion > Clothing > Tops > Tank"	212	new	PO2148460-6410-98070	ShoeDazzle	FLAME	3X	female		"PLUS SIZE CROCHET KNIT TOP"	PO2148460-6410	$39.95	1	2	$19.98	$15.98		06/30/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/272/776/PLUS-SIZE-CROCHET-KNIT-TOP-PO2148460-6410_E_MODELPLUS-original.jpg			"LOW IN STOCK"	PO2148460-6410
KT2148461-1649-98070	11853172	"PLUS SIZE CROCHET KNIT TOP OFF SHOULDER BODYSUIT"	"A crochet knit bodysuit with an off-the-shoulder top."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/272/823/PLUS-SIZE-CROCHET-KNIT-TOP-OFF-SHOULDER-BODYSUIT-KT2148461-1649_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/272/823/PLUS-SIZE-CROCHET-KNIT-TOP-OFF-SHOULDER-BODYSUIT-KT2148461-1649_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-CROCHET-KNIT-TOP-OFF-SHOULDER-BODYSUIT-KT2148461-1649	"out of stock"	"Fashion > Clothing > Tops > Bodysuit"	212	new	KT2148461-1649-98070	ShoeDazzle	White	3X	female		"PLUS SIZE CROCHET KNIT TOP OFF SHOULDER BODYSUIT"	KT2148461-1649	$39.95	1	1	$19.98	$15.98		06/30/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/272/825/PLUS-SIZE-CROCHET-KNIT-TOP-OFF-SHOULDER-BODYSUIT-KT2148461-1649_E_MODELPLUS-original.jpg			"LOW IN STOCK"	KT2148461-1649
BD2149071-1535-26340	12016501	"DESTRUCTED CROP STRAIGHT"	"A pair of deconstructed, straight-leg jeans with front and back pockets."	$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/273/583/DESTRUCTED-CROP-STRAIGHT-BD2149071-1535_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/273/583/DESTRUCTED-CROP-STRAIGHT-BD2149071-1535_B_BACK-original.jpg	https://www.shoedazzle.com/products/DESTRUCTED-CROP-STRAIGHT-BD2149071-1535	"out of stock"	"Fashion > Clothing > Denim > Cropped"	204	new	BD2149071-1535-26340	ShoeDazzle	"BELLA ACID WASH"	34	female		"DESTRUCTED CROP STRAIGHT"	BD2149071-1535	$44.95	1	1	$22.48	$17.98		08/31/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/273/584/DESTRUCTED-CROP-STRAIGHT-BD2149071-1535_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/273/585/DESTRUCTED-CROP-STRAIGHT-BD2149071-1535_E_MODEL-original.jpg		"LOW IN STOCK"	BD2149071-1535
PT1937689-6020-99250	12081109	"HOUNDSTOOTH ZIP FRONT TREGGING"	"Houndstooth legging with zip front closure."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/278/151/HOUNDSTOOTH-ZIP-FRONT-TREGGING-PT1937689-6020_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/278/151/HOUNDSTOOTH-ZIP-FRONT-TREGGING-PT1937689-6020_B_BACK-original.jpg	https://www.shoedazzle.com/products/HOUNDSTOOTH-ZIP-FRONT-TREGGING-PT1937689-6020	"out of stock"	"Fashion > Clothing > Pants > Legging"	204	new	PT1937689-6020-99250	ShoeDazzle	"RED MULTI"	XXL	female		"HOUNDSTOOTH ZIP FRONT TREGGING"	PT1937689-6020	$39.95	1	10	$19.98	$15.98		08/01/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/278/152/HOUNDSTOOTH-ZIP-FRONT-TREGGING-PT1937689-6020_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/278/153/HOUNDSTOOTH-ZIP-FRONT-TREGGING-PT1937689-6020_E_MODEL-original.jpg		"LOW IN STOCK"	PT1937689-6020
AP2045583-2669-99250	12096736	"SWEATSHIRT DRESS"	"A sweatshirt dress with a relaxed fit."	$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/276/894/SWEATSHIRT-DRESS-AP2045583-2669_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/276/894/SWEATSHIRT-DRESS-AP2045583-2669_B_BACK-original.jpg	https://www.shoedazzle.com/products/SWEATSHIRT-DRESS-AP2045583-2669	"out of stock"	"Fashion > Clothing > Dresses > Shift"	2271	new	AP2045583-2669-99250	ShoeDazzle	"BROWN SUGAR"	XXL	female		"SWEATSHIRT DRESS"	AP2045583-2669	$52.95	1	1	$26.48	$21.18		09/29/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/276/895/SWEATSHIRT-DRESS-AP2045583-2669_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/276/896/SWEATSHIRT-DRESS-AP2045583-2669_E_MODEL-original.jpg		"LOW IN STOCK"	AP2045583-2669
CA2149291-0001-98070	12097144	"PLUS SIZE QUILTED FAUX LEATHER BIKER JACKET"	"A biker jacket made with quilted faux-leather."	$74.95	$18.74	https://static3.sd-assets.com/assets/images/001/275/460/PLUS-SIZE-QUILTED-FAUX-LEATHER-BIKER-JACKET-CA2149291-0001_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/275/460/PLUS-SIZE-QUILTED-FAUX-LEATHER-BIKER-JACKET-CA2149291-0001_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-QUILTED-FAUX-LEATHER-BIKER-JACKET-CA2149291-0001	"out of stock"	"Fashion > Clothing > Jackets & Coats > Leather"	5598	new	CA2149291-0001-98070	ShoeDazzle	Black	3X	female		"PLUS SIZE QUILTED FAUX LEATHER BIKER JACKET"	CA2149291-0001	$74.95	1	1	$37.48	$29.98		01/30/2022	0	0	0	https://static3.sd-assets.com/assets/images/001/275/462/PLUS-SIZE-QUILTED-FAUX-LEATHER-BIKER-JACKET-CA2149291-0001_E_MODELPLUS-original.jpg			"LOW IN STOCK"	CA2149291-0001
CA2149332-6943-99250	12097240	"FAUX SUEDE DOUBLE BREASTED COAT"	"A belted trench coat with a double-breasted silhouette."	$89.95	$22.49	https://static3.sd-assets.com/assets/images/001/275/182/FAUX-SUEDE-DOUBLE-BREASTED-COAT-CA2149332-6943_b_back-original.jpg	https://static3.sd-assets.com/assets/images/001/275/182/FAUX-SUEDE-DOUBLE-BREASTED-COAT-CA2149332-6943_b_back-original.jpg	https://www.shoedazzle.com/products/FAUX-SUEDE-DOUBLE-BREASTED-COAT-CA2149332-6943	"out of stock"	"Fashion > Clothing > Jackets & Coats > Coat"	5598	new	CA2149332-6943-99250	ShoeDazzle	"CHILI PEPPER"	XXL	female		"FAUX SUEDE DOUBLE BREASTED COAT"	CA2149332-6943	$89.95	1	1	$44.98	$35.98		08/31/2021	0	0	0	"https://static3.sd-assets.com/assets/images/001/275/116/FAUX-SUEDE-DOUBLE-BREASTED-COAT-CA2149332-6943_E_Content2 2-original.jpg"	https://static3.sd-assets.com/assets/images/001/275/117/FAUX-SUEDE-DOUBLE-BREASTED-COAT-CA2149332-6943_E_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/275/183/FAUX-SUEDE-DOUBLE-BREASTED-COAT-CA2149332-6943_E_CONTENT1-original.jpg	"LOW IN STOCK"	CA2149332-6943
DY2149969-1733-99250	12097603	"POWER SHOULDER SWEATER MIDI DRESS"	"A midi-length sweater dress with a structured ""power shoulder"" silhouette."	$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/276/924/POWER-SHOULDER-SWEATER-MIDI-DRESS-DY2149969-1733_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/276/924/POWER-SHOULDER-SWEATER-MIDI-DRESS-DY2149969-1733_B_BACK-original.jpg	https://www.shoedazzle.com/products/POWER-SHOULDER-SWEATER-MIDI-DRESS-DY2149969-1733	"out of stock"	"Fashion > Clothing > Dresses > Bodycon"	2271	new	DY2149969-1733-99250	ShoeDazzle	MAGNET	XXL	female		"POWER SHOULDER SWEATER MIDI DRESS"	DY2149969-1733	$59.95	1	1	$29.98	$23.98		09/20/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/276/925/POWER-SHOULDER-SWEATER-MIDI-DRESS-DY2149969-1733_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/276/926/POWER-SHOULDER-SWEATER-MIDI-DRESS-DY2149969-1733_E_MODEL-original.jpg		"LOW IN STOCK"	DY2149969-1733
PT2149921-1628-99250	12289798	"VELOUR JOGGER"	"A pair of velour joggers with cargo pockets and a drawstring waist."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/276/904/VELOUR-JOGGER-PT2149921-1628_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/276/904/VELOUR-JOGGER-PT2149921-1628_B_BACK-original.jpg	https://www.shoedazzle.com/products/VELOUR-JOGGER-PT2149921-1628	"out of stock"	"Fashion > Clothing > Pants > Jogger"	204	new	PT2149921-1628-99250	ShoeDazzle	OMPHALODES	XXL	female		"VELOUR JOGGER"	PT2149921-1628	$39.95	1	4	$19.98	$15.98		09/30/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/276/905/VELOUR-JOGGER-PT2149921-1628_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/276/906/VELOUR-JOGGER-PT2149921-1628_E_MODEL-original.jpg		"LOW IN STOCK"	PT2149921-1628
DE2150468-2669-99250	12290104	"DRAPE FRONT COAT"	"An oversized coat with a drape-front silhouette."	$89.95	$22.49	https://static3.sd-assets.com/assets/images/001/276/708/DRAPE-FRONT-COAT-DE2150468-2669_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/276/708/DRAPE-FRONT-COAT-DE2150468-2669_B_BACK-original.jpg	https://www.shoedazzle.com/products/DRAPE-FRONT-COAT-DE2150468-2669	"out of stock"	"Fashion > Clothing > Jackets & Coats > Drape Front"	5598	new	DE2150468-2669-99250	ShoeDazzle	"BROWN SUGAR"	XXL	female		"DRAPE FRONT COAT"	DE2150468-2669	$89.95	1	1	$44.98	$35.98		10/28/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/276/709/DRAPE-FRONT-COAT-DE2150468-2669_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/276/975/DRAPE-FRONT-COAT-DE2150468-2669_D_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/276/710/DRAPE-FRONT-COAT-DE2150468-2669_E_MODEL-original.jpg	"LOW IN STOCK"	DE2150468-2669
CA2150083-5022-99250	12290344	"COLORBLOCKED CROPPED PUFFER"	"A colorblocked puffer jacket with a cropped sihouette and zip front."	$79.95	$19.99	https://static3.sd-assets.com/assets/images/001/276/668/COLORBLOCKED-CROPPED-PUFFER-CA2150083-5022_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/276/668/COLORBLOCKED-CROPPED-PUFFER-CA2150083-5022_B_BACK-original.jpg	https://www.shoedazzle.com/products/COLORBLOCKED-CROPPED-PUFFER-CA2150083-5022	"out of stock"	"Fashion > Clothing > Jackets & Coats > Puffer"	5598	new	CA2150083-5022-99250	ShoeDazzle	"MAGENTA PURPLE"	XXL	female		"COLORBLOCKED CROPPED PUFFER"	CA2150083-5022	$79.95	1	1	$39.98	$31.98		11/24/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/276/669/COLORBLOCKED-CROPPED-PUFFER-CA2150083-5022_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/276/972/COLORBLOCKED-CROPPED-PUFFER-CA2150083-5022_D_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/276/670/COLORBLOCKED-CROPPED-PUFFER-CA2150083-5022_E_MODEL-original.jpg	"LOW IN STOCK"	CA2150083-5022
CA2045063-4820-98070	12416602	"PLUS SIZE FAUX FUR VEST"	"A faux-fur vest with an open front."	$69.95	$17.49	https://static3.sd-assets.com/assets/images/001/281/333/PLUS-SIZE-FAUX-FUR-VEST-CA2045063-4820_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/281/333/PLUS-SIZE-FAUX-FUR-VEST-CA2045063-4820_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-FAUX-FUR-VEST-CA2045063-4820	"out of stock"	"Fashion > Clothing > Jackets & Coats > Vest"	5598	new	CA2045063-4820-98070	ShoeDazzle	"NAVY MULTI"	3X	female		"PLUS SIZE FAUX FUR VEST"	CA2045063-4820	$69.95	1	1	$34.98	$27.98		09/30/2022	0	0	0				"LOW IN STOCK"	CA2045063-4820
KT2149937-7393-99250	12552097	"MOCK NECK HIGH CUT BODYSUIT"	"A mock-neck bodysuit with a high-cut silhouette."	$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/280/347/MOCK-NECK-HIGH-CUT-BODYSUIT-KT2149937-7393_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/280/347/MOCK-NECK-HIGH-CUT-BODYSUIT-KT2149937-7393_B_BACK-original.jpg	https://www.shoedazzle.com/products/MOCK-NECK-HIGH-CUT-BODYSUIT-KT2149937-7393	"out of stock"	"Fashion > Clothing > Tops > Bodysuit"	212	new	KT2149937-7393-99250	ShoeDazzle	FUCHSIA	XXL	female		"MOCK NECK HIGH CUT BODYSUIT"	KT2149937-7393	$32.95	1	1	$16.48	$13.18		11/30/2021	0	0	0	https://static3.sd-assets.com/assets/images/001/280/348/MOCK-NECK-HIGH-CUT-BODYSUIT-KT2149937-7393_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/280/349/MOCK-NECK-HIGH-CUT-BODYSUIT-KT2149937-7393_E_MODEL-original.jpg		"LOW IN STOCK"	KT2149937-7393
MC2252065-10738-44060	12666805	"LANA LACE BRALETTE (Two-Pack)"	"A duo that is designed to be seen! Our favourite feminine, modern bralettes created in luxurious green or ivory DORINA ECO scalloped lace with soft -to-touch lining."	$34.95	$8.74	https://static3.sd-assets.com/assets/images/001/294/580/LANA-LACE-BRALETTE-MC2252065-10738_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/294/580/LANA-LACE-BRALETTE-MC2252065-10738_A_FRONT-HERO-original.jpg	https://www.shoedazzle.com/products/LANA-LACE-BRALETTE-MC2252065-10738	"out of stock"	"Fashion > Clothing > Loungewear > Tops"		new	MC2252065-10738-44060	ShoeDazzle	CORAL/BLACK	XXL	female		"LANA LACE BRALETTE (Two-Pack)"	MC2252065-10738	$34.95	1	7	$17.48	$13.98		07/12/2023	331	0	0	https://static3.sd-assets.com/assets/images/001/294/581/LANA-LACE-BRALETTE-MC2252065-10738_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/294/584/LANA-LACE-BRALETTE-MC2252065-10738_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/294/583/LANA-LACE-BRALETTE-MC2252065-10738_C_CONTENT2-original.jpg		MC2252065-10738
SI2147636-10718-98070	13035013	"PLUS SIZE WRAP STYLE VERSATILE SKIRT"	"A versatile skirt with a wrap front and tie waist detail."	$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/284/520/PLUS-SIZE-WRAP-STYLE-VERSATILE-SKIRT-SI2147636-10718_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/284/520/PLUS-SIZE-WRAP-STYLE-VERSATILE-SKIRT-SI2147636-10718_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-WRAP-STYLE-VERSATILE-SKIRT-SI2147636-10718	"out of stock"	"Fashion > Clothing > Skirts > Wrap"		new	SI2147636-10718-98070	ShoeDazzle	"MULTI PRINT"	3X	female		"PLUS SIZE WRAP STYLE VERSATILE SKIRT"	SI2147636-10718	$42.95	1	5	$21.48	$17.18		03/31/2022	0	0	0				"LOW IN STOCK"	SI2147636-10718
