id	item_group_id	title	price	sale_price	image_link	link	availability	product_type	brand	additional_image_link_1	additional_image_link_2	additional_image_link_3	inventory_count	product_sku	sales_count_conversions_10_days	additional_image_link_0	additional_image_link_4	sales_count_conversions_1_day	mpid	parent_sku	membership_brand_id	release_date
YT230902-00	13327939	"Iconic Black Essentials 2-Piece Set"	$149.9		https://fabletics-us-cdn.justfab.com/media/images/products/YT230902/yitty_YT230902-1_998x1498.jpg	"https://yitty.fabletics.com/products/15496670?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Outfits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/YT230902/yitty_YT230902-3_998x1498.jpg		26174	YT230902	0			0	13327939	YT230902	2	2023/08/29
YT230860-00	13328056	"Center Stage 2-Piece Set"	$144.9		https://fabletics-us-cdn.justfab.com/media/images/products/YT230860/yitty_YT230860-1_998x1498.jpg	"https://yitty.fabletics.com/products/15513325?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Outfits"	Fabletics				9351	YT230860	0			0	13328056	YT230860	2	2023/08/29
YT230769-00	13729708	"Major Maven 2-Piece Set"	$119.9		https://fabletics-us-cdn.justfab.com/media/images/products/YT230769/yitty_YT230769-1_998x1498.jpg	"https://yitty.fabletics.com/products/15365145?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Outfits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/YT230769/yitty_YT230769-3_998x1498.jpg		15356	YT230769	0			0	13729708	YT230769	2	2023/08/29
YT230862-00	14761954	"Street Style 2-Piece Set"	$134.9		https://fabletics-us-cdn.justfab.com/media/images/products/YT230862/yitty_YT230862-1_998x1498.jpg	"https://yitty.fabletics.com/products/15513335?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Outfits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/YT230862/yitty_YT230862-3_998x1498.jpg		1370	YT230862	0			0	14761954	YT230862	2	2023/08/29
LS2253601-4317-50790	15503020	"Major Label Oversized Hoodie"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-4317/yitty_LS2253601-4317-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/15503020?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Sweatshirts > Hoodies"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-4317/yitty_LS2253601-4317-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-4317/yitty_LS2253601-4317-4_998x1498-plus.jpg	2795	LS2253601-4317	3		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-4317/yitty_LS2253601-4317-5_998x1498-plus.jpg	2	15503020	LS2253601-4317	2	2023/08/29
LS2253601-7636-50760	15503080	"Major Label Oversized Hoodie"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-7636/yitty_LS2253601-7636-1_998x1498.jpg	"https://yitty.fabletics.com/products/15503080?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Sweatshirts > Hoodies"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-7636/yitty_LS2253601-7636-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-7636/yitty_LS2253601-7636-4_998x1498.jpg	2770	LS2253601-7636	2		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-7636/yitty_LS2253601-7636-5_998x1498.jpg	1	15503080	LS2253601-7636	2	2023/08/29
LS2253601-4973-50820	15503140	"Major Label Oversized Hoodie"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-4973/yitty_LS2253601-4973-1_998x1498.jpg	"https://yitty.fabletics.com/products/15503140?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Sweatshirts > Hoodies"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-4973/yitty_LS2253601-4973-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-4973/yitty_LS2253601-4973-4_998x1498.jpg	1496	LS2253601-4973	3		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-4973/yitty_LS2253601-4973-5_998x1498.jpg	2	15503140	LS2253601-4973	2	2023/08/29
LS2253601-3560-50810	14019922	"Major Label Oversized Hoodie"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-3560/yitty_LS2253601-3560-1_998x1498.jpg	"https://yitty.fabletics.com/products/14019922?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Sweatshirts > Hoodies"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-3560/yitty_LS2253601-3560-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-3560/yitty_LS2253601-3560-4_998x1498.jpg	7123	LS2253601-3560	10		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-3560/yitty_LS2253601-3560-5_998x1498.jpg	0	14019922	LS2253601-3560	2	2023/08/14
LS2253601-1855-50820	14019961	"Major Label Oversized Hoodie"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-1855/yitty_LS2253601-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/14019961?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Tops > Sweatshirts > Hoodies"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-1855/yitty_LS2253601-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-1855/yitty_LS2253601-1855-4_998x1498.jpg	5005	LS2253601-1855	29		https://fabletics-us-cdn.justfab.com/media/images/products/LS2253601-1855/yitty_LS2253601-1855-5_998x1498.jpg	3	14019961	LS2253601-1855	2	2023/08/14
LG2252695-7636-50780	15502780	"Major Label Shaping High Waist Logo Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-7636/yitty_LG2252695-7636-1_998x1498-plus.jpg	"https://yitty.fabletics.com/products/15502780?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-7636/yitty_LG2252695-7636-3_998x1498-plus.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-7636/yitty_LG2252695-7636-4_998x1498-plus.jpg	1697	LG2252695-7636	1		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252695-7636/yitty_LG2252695-7636-5_998x1498-plus.jpg	1	15502780	LG2252695-7636	2	2023/08/14
LG2354569-4973-50810	15502840	"Major Label Shaping High Waist Logo Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354569-4973/yitty_LG2354569-4973-1_998x1498.jpg	"https://yitty.fabletics.com/products/15502840?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354569-4973/yitty_LG2354569-4973-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354569-4973/yitty_LG2354569-4973-4_998x1498.jpg	4228	LG2354569-4973	2		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354569-4973/yitty_LG2354569-4973-5_998x1498.jpg	2	15502840	LG2354569-4973	2	2023/08/14
LG2252699-7636-50820	15502900	"Major Label Shaping High Waist Logo Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252699-7636/yitty_LG2252699-7636-1_998x1498.jpg	"https://yitty.fabletics.com/products/15502900?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252699-7636/yitty_LG2252699-7636-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252699-7636/yitty_LG2252699-7636-4_998x1498.jpg	1795	LG2252699-7636	2		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252699-7636/yitty_LG2252699-7636-5_998x1498.jpg	2	15502900	LG2252699-7636	2	2023/08/14
SO2356384-4973-50820	15502960	"Major Label Shaping High Waist Logo Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2356384-4973/yitty_SO2356384-4973-1_998x1498.jpg	"https://yitty.fabletics.com/products/15502960?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2356384-4973/yitty_SO2356384-4973-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2356384-4973/yitty_SO2356384-4973-4_998x1498.jpg	1117	SO2356384-4973	0		https://fabletics-us-cdn.justfab.com/media/images/products/SO2356384-4973/yitty_SO2356384-4973-5_998x1498.jpg	0	15502960	SO2356384-4973	2	2023/08/14
SS2252955-7636-50820	15503200	"Major Label Classic Tee"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SS2252955-7636/yitty_SS2252955-7636-1_998x1498.jpg	"https://yitty.fabletics.com/products/15503200?utm_source=LandingPage&utm_medium=LandingPage "			Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SS2252955-7636/yitty_SS2252955-7636-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SS2252955-7636/yitty_SS2252955-7636-4_998x1498.jpg	721	SS2252955-7636	0		https://fabletics-us-cdn.justfab.com/media/images/products/SS2252955-7636/yitty_SS2252955-7636-5_998x1498.jpg	0	15503200	SS2252955-7636	2	2023/08/14
BB2250602-7636-50730	15503260	"Major Label Smoothing Cross Front Bralette"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/BB2250602-7636/yitty_BB2250602-7636-1_998x1498.jpg	"https://yitty.fabletics.com/products/15503260?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BB2250602-7636/yitty_BB2250602-7636-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BB2250602-7636/yitty_BB2250602-7636-4_998x1498.jpg	2033	BB2250602-7636	6		https://fabletics-us-cdn.justfab.com/media/images/products/BB2250602-7636/yitty_BB2250602-7636-5_998x1498.jpg	6	15503260	BB2250602-7636	2	2023/08/14
BB2250602-4973-50810	15503320	"Major Label Smoothing Cross Front Bralette"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/BB2250602-4973/yitty_BB2250602-4973-1_998x1498.jpg	"https://yitty.fabletics.com/products/15503320?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BB2250602-4973/yitty_BB2250602-4973-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BB2250602-4973/yitty_BB2250602-4973-4_998x1498.jpg	1295	BB2250602-4973	1		https://fabletics-us-cdn.justfab.com/media/images/products/BB2250602-4973/yitty_BB2250602-4973-5_998x1498.jpg	1	15503320	BB2250602-4973	2	2023/08/14
SS2252955-3560-50820	15526840	"Major Label Classic Tee"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SS2252955-3560/yitty_SS2252955-3560-1_998x1498.jpg	"https://yitty.fabletics.com/products/15526840?utm_source=LandingPage&utm_medium=LandingPage "			Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SS2252955-3560/yitty_SS2252955-3560-3_998x1498.jpg		2244	SS2252955-3560	0			0	15526840	SS2252955-3560	2	2023/08/14
YT230768-00	14198680	"Panty Party 5-Piece Set"	$99.75		https://fabletics-us-cdn.justfab.com/media/images/products/YT230768/yitty_YT230768-1_998x1498.jpg	"https://yitty.fabletics.com/products/15263425?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Outfits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/YT230768/yitty_YT230768-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/YT230768/yitty_YT230768-4_998x1498.jpg	7070	YT230768	1		https://fabletics-us-cdn.justfab.com/media/images/products/YT230768/yitty_YT230768-5_998x1498.jpg	0	14198680	YT230768	2	2023/08/01
YT230767-00	14198896	"Baddie Brief 3-Piece Set"	$59.85		https://fabletics-us-cdn.justfab.com/media/images/products/YT230767/yitty_YT230767-1_998x1498.jpg	"https://yitty.fabletics.com/products/15263420?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Outfits"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/YT230767/yitty_YT230767-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/YT230767/yitty_YT230767-4_998x1498.jpg	5028	YT230767	5			0	14198896	YT230767	2	2023/08/01
LG2354449-5816-39095	15198845	"Trinity Motion365+ High-Waisted Legging"	$79.95			"https://www.fabletics.com/products/15198845?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"	Fabletics				5315	LG2354449-5816	0			0	15198845	LG2354449-5816		2023/08/01
LG2042341-0338-39090	15199265	"SculptKnit® High-Waisted Legging"	$79.95			"https://www.fabletics.com/products/15199265?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"	Fabletics				1329	LG2042341-0338	2			1	15199265	LG2042341-0338		2023/08/01
MD2250597-1858-16500	12651535	"Nearly Naked Shaping Midi Bra"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-1858/yitty_MD2250597-1858-1_998x1498.jpg	"https://yitty.fabletics.com/products/12651535?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-1858/yitty_MD2250597-1858-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-1858/yitty_MD2250597-1858-4_998x1498.jpg	13665	MD2250597-1858	50		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-1858/yitty_MD2250597-1858-5_998x1498.jpg	8	12651535	MD2250597-1858	2	2023/07/30
SO2250599-7669-16500	15337150	"Nearly Naked Shaping High Waist Short"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7669/yitty_SO2250599-7669-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337150?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7669/yitty_SO2250599-7669-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7669/yitty_SO2250599-7669-4_998x1498.jpg	2633	SO2250599-7669	22		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7669/yitty_SO2250599-7669-5_998x1498.jpg	3	15337150	SO2250599-7669	2	2023/07/30
SO2250599-7670-16500	15337185	"Nearly Naked Shaping High Waist Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7670/yitty_SO2250599-7670-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337185?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7670/yitty_SO2250599-7670-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7670/yitty_SO2250599-7670-4_998x1498.jpg	2644	SO2250599-7670	13		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7670/yitty_SO2250599-7670-5_998x1498.jpg	4	15337185	SO2250599-7670	2	2023/07/30
SO2250599-7671-16500	15337220	"Nearly Naked Shaping High Waist Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7671/yitty_SO2250599-7671-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337220?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7671/yitty_SO2250599-7671-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7671/yitty_SO2250599-7671-4_998x1498.jpg	2184	SO2250599-7671	2		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7671/yitty_SO2250599-7671-5_998x1498.jpg	1	15337220	SO2250599-7671	2	2023/07/30
SO2355316-3437-16500	15337255	"Nearly Naked Shaping High Waist Booty Lift Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-3437/yitty_SO2355316-3437-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337255?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-3437/yitty_SO2355316-3437-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-3437/yitty_SO2355316-3437-4_998x1498.jpg	4562	SO2355316-3437	41		https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-3437/yitty_SO2355316-3437-5_998x1498.jpg	6	15337255	SO2355316-3437	2	2023/07/30
SO2355316-1858-16500	15337290	"Nearly Naked Shaping High Waist Booty Lift Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-1858/yitty_SO2355316-1858-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337290?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-1858/yitty_SO2355316-1858-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-1858/yitty_SO2355316-1858-4_998x1498.jpg	2772	SO2355316-1858	15		https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-1858/yitty_SO2355316-1858-5_998x1498.jpg	2	15337290	SO2355316-1858	2	2023/07/30
SO2355316-1855-16500	15337325	"Nearly Naked Shaping High Waist Booty Lift Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-1855/yitty_SO2355316-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337325?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-1855/yitty_SO2355316-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-1855/yitty_SO2355316-1855-4_998x1498.jpg	5093	SO2355316-1855	29		https://fabletics-us-cdn.justfab.com/media/images/products/SO2355316-1855/yitty_SO2355316-1855-5_998x1498.jpg	4	15337325	SO2355316-1855	2	2023/07/30
SO2250599-7672-16500	15337360	"Nearly Naked Shaping High Waist Short"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7672/yitty_SO2250599-7672-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337360?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7672/yitty_SO2250599-7672-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7672/yitty_SO2250599-7672-4_998x1498.jpg	3908	SO2250599-7672	27		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250599-7672/yitty_SO2250599-7672-5_998x1498.jpg	7	15337360	SO2250599-7672	2	2023/07/30
SO2250600-7672-16500	15337395	"Nearly Naked Shaping Ultra High Waist Booty Lift Short"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-7672/yitty_SO2250600-7672-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337395?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Shorts"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-7672/yitty_SO2250600-7672-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-7672/yitty_SO2250600-7672-4_998x1498.jpg	3092	SO2250600-7672	61		https://fabletics-us-cdn.justfab.com/media/images/products/SO2250600-7672/yitty_SO2250600-7672-5_998x1498.jpg	7	15337395	SO2250600-7672	2	2023/07/30
TH2250601-7670-16500	15337430	"Nearly Naked Shaping High Waist Thong"	$34.95		https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7670/yitty_TH2250601-7670-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337430?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Socks & Underwear > Thongs"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7670/yitty_TH2250601-7670-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7670/yitty_TH2250601-7670-4_998x1498.jpg	921	TH2250601-7670	11		https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7670/yitty_TH2250601-7670-5_998x1498.jpg	3	15337430	TH2250601-7670	2	2023/07/30
BF2250668-7671-16500	15337465	"Nearly Naked Shaping High Waist Brief"	$39.95		https://fabletics-us-cdn.justfab.com/media/images/products/BF2250668-7671/yitty_BF2250668-7671-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337465?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Socks & Underwear > Thongs"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BF2250668-7671/yitty_BF2250668-7671-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BF2250668-7671/yitty_BF2250668-7671-4_998x1498.jpg	1531	BF2250668-7671	8		https://fabletics-us-cdn.justfab.com/media/images/products/BF2250668-7671/yitty_BF2250668-7671-5_998x1498.jpg	2	15337465	BF2250668-7671	2	2023/07/30
TH2250601-7672-16500	15337500	"Nearly Naked Shaping High Waist Thong"	$34.95		https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7672/yitty_TH2250601-7672-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337500?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Socks & Underwear > Thongs"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7672/yitty_TH2250601-7672-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7672/yitty_TH2250601-7672-4_998x1498.jpg	2259	TH2250601-7672	30		https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7672/yitty_TH2250601-7672-5_998x1498.jpg	6	15337500	TH2250601-7672	2	2023/07/30
TH2250601-7669-16500	15337535	"Nearly Naked Shaping High Waist Thong"	$39.95		https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7669/yitty_TH2250601-7669-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337535?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Socks & Underwear > Thongs"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7669/yitty_TH2250601-7669-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7669/yitty_TH2250601-7669-4_998x1498.jpg	977	TH2250601-7669	3		https://fabletics-us-cdn.justfab.com/media/images/products/TH2250601-7669/yitty_TH2250601-7669-5_998x1498.jpg	1	15337535	TH2250601-7669	2	2023/07/30
BB2354455-7670-16500	15337570	"Nearly Naked Shaping Plunge Bra"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/BB2354455-7670/yitty_BB2354455-7670-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337570?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BB2354455-7670/yitty_BB2354455-7670-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BB2354455-7670/yitty_BB2354455-7670-4_998x1498.jpg	2902	BB2354455-7670	45		https://fabletics-us-cdn.justfab.com/media/images/products/BB2354455-7670/yitty_BB2354455-7670-5_998x1498.jpg	9	15337570	BB2354455-7670	2	2023/07/30
MD2250597-7669-16500	15337605	"Nearly Naked Shaping Midi Bra"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7669/yitty_MD2250597-7669-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337605?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7669/yitty_MD2250597-7669-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7669/yitty_MD2250597-7669-4_998x1498.jpg	3112	MD2250597-7669	33		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7669/yitty_MD2250597-7669-5_998x1498.jpg	5	15337605	MD2250597-7669	2	2023/07/30
MD2250597-7670-16500	15337640	"Nearly Naked Shaping Midi Bra"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7670/yitty_MD2250597-7670-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337640?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7670/yitty_MD2250597-7670-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7670/yitty_MD2250597-7670-4_998x1498.jpg	3174	MD2250597-7670	26		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7670/yitty_MD2250597-7670-5_998x1498.jpg	6	15337640	MD2250597-7670	2	2023/07/30
MD2250597-7671-16500	15337675	"Nearly Naked Shaping Midi Bra"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7671/yitty_MD2250597-7671-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337675?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bralette"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7671/yitty_MD2250597-7671-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7671/yitty_MD2250597-7671-4_998x1498.jpg	2894	MD2250597-7671	26		https://fabletics-us-cdn.justfab.com/media/images/products/MD2250597-7671/yitty_MD2250597-7671-5_998x1498.jpg	3	15337675	MD2250597-7671	2	2023/07/30
BN2252120-7669-16500	15337710	"Nearly Naked Shaping Bandeau"	$44.95		https://fabletics-us-cdn.justfab.com/media/images/products/BN2252120-7669/yitty_BN2252120-7669-1_998x1498.jpg	"https://yitty.fabletics.com/products/15337710?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Sports Bras > Bandeaus"	Fabletics		https://fabletics-us-cdn.justfab.com/media/images/products/BN2252120-7669/yitty_BN2252120-7669-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/BN2252120-7669/yitty_BN2252120-7669-4_998x1498.jpg	2454	BN2252120-7669	7		https://fabletics-us-cdn.justfab.com/media/images/products/BN2252120-7669/yitty_BN2252120-7669-5_998x1498.jpg	1	15337710	BN2252120-7669	2	2023/07/30
