id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku	woh	wide_width	wide_calf
PP2356674-2600-83120	16715396	"Greta Platform Clog"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/359/921/Greta-Platform-Clog-PP2356674-2600_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/359/921/Greta-Platform-Clog-PP2356674-2600_C_Content2-original.jpg	https://www.shoedazzle.com/products/Greta-Platform-Clog-PP2356674-2600	"in stock"	"Fashion > Shoes > Pumps > Mule"		new	PP2356674-2600-83120	ShoeDazzle	Camel	12	female		"Greta Platform Clog"	PP2356674-2600	$49.95	5	26	$24.98	$19.98		08/15/2023	2192	70	0	https://static3.sd-assets.com/assets/images/001/359/776/Greta-Platform-Clog-PP2356674-2600_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/359/916/Greta-Platform-Clog-PP2356674-2600_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/359/866/Greta-Platform-Clog-PP2356674-2600_D_Foot-original.jpg		PP2356674-2600	78.3		
BS2356656-2458-83120	16715976	"Della Ankle Boot"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/361/946/Della-Ankle-Boot-BS2356656-2458_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/361/946/Della-Ankle-Boot-BS2356656-2458_C_Content2-original.jpg	https://www.shoedazzle.com/products/Della-Ankle-Boot-BS2356656-2458	"in stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	BS2356656-2458-83120	ShoeDazzle	Portabella	12	female		"Della Ankle Boot"	BS2356656-2458	$44.95	5	44	$22.48	$17.98		07/28/2023	933	27	1	https://static3.sd-assets.com/assets/images/001/361/981/Della-Ankle-Boot-BS2356656-2458_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/191/Della-Ankle-Boot-BS2356656-2458_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/362/051/Della-Ankle-Boot-BS2356656-2458_B_F3Q-original.jpg		BS2356656-2458	22.2		
SK2356584-10996-83120	16717126	"Cypress Athletic Sneaker"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/364/691/Cypress-Athletic-Sneaker-SK2356584-10996_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/364/691/Cypress-Athletic-Sneaker-SK2356584-10996_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Cypress-Athletic-Sneaker-SK2356584-10996	"in stock"	"Fashion > Shoes > Sneakers > Active"	187	new	SK2356584-10996-83120	ShoeDazzle	"Bright White/Seagrass/Taupe"	12	female		"Cypress Athletic Sneaker"	SK2356584-10996	$39.95	5	57	$19.98	$15.98		07/28/2023	770	19	0	https://static3.sd-assets.com/assets/images/001/364/676/Cypress-Athletic-Sneaker-SK2356584-10996_C_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/364/681/Cypress-Athletic-Sneaker-SK2356584-10996_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/364/686/Cypress-Athletic-Sneaker-SK2356584-10996_C_Content1-original.jpg		SK2356584-10996	12.2		
BS2356653-8283-84120	16752296	"Shanae Stiletto Bootie"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/368/326/Shanae-Stiletto-Bootie-BS2356653-8283_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/368/326/Shanae-Stiletto-Bootie-BS2356653-8283_A_Front-hero-original.jpg	https://www.shoedazzle.com/products/Shanae-Stiletto-Bootie-BS2356653-8283	"in stock"	"Fashion > Shoes > Boots & Booties > Dress"	187	new	BS2356653-8283-84120	ShoeDazzle	"Forest Biome"	12	female		"Shanae Stiletto Bootie"	BS2356653-8283	$42.95	5	26	$21.48	$17.18		08/30/2023	942	43	0	https://static3.sd-assets.com/assets/images/001/368/791/Shanae-Stiletto-Bootie-BS2356653-8283_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/368/871/Shanae-Stiletto-Bootie-BS2356653-8283_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/368/621/Shanae-Stiletto-Bootie-BS2356653-8283_C_Content3-original.jpg		BS2356653-8283	19.2		
FT2046043-0001-84120	11065699	"CORENA LOAFER FLAT"	"A slip-on loafer flat with a chunky sole."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/317/170/CORENA-FT2046043-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/317/170/CORENA-FT2046043-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/CORENA-FT2046043-0001	"out of stock"	"Fashion > Shoes > Flats > Oxford"	187	new	FT2046043-0001-84120	ShoeDazzle	Black	12	female		"CORENA LOAFER FLAT"	FT2046043-0001	$39.95	4	48	$19.98	$15.98		06/14/2023	318	0	0	https://static3.sd-assets.com/assets/images/001/317/160/CORENA-FT2046043-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/273/376/CORENA-FT2046043-0001_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/279/457/CORENA-FT2046043-0001_D_Top-original.jpg		FT2046043-0001	6.5		
BS2044916-0001-83120	11106100	"LILLIANA BOOTIE"	"A blade-heeled bootie with a side zipper closure."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/262/293/LILLIANA-BS2044916-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/262/293/LILLIANA-BS2044916-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/LILLIANA-BS2044916-0001	"out of stock"	"Fashion > Shoes > Boots & Booties > Booties"		new	BS2044916-0001-83120	ShoeDazzle	Black	12	female		"LILLIANA BOOTIE"	BS2044916-0001	$39.95	4	8	$19.98	$15.98		10/27/2022	2306	0	0	https://static3.sd-assets.com/assets/images/001/262/294/LILLIANA-BS2044916-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/262/295/LILLIANA-BS2044916-0001_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/262/296/LILLIANA-BS2044916-0001_D_Foot-original.jpg		BS2044916-0001	329.4		
HS2150029-2010-91120	12060706	"MEYA STILETTO BOOT"	"A slouchy over-the-knee boot featuring a pointed toe, stiletto heel, and side zipper closure."	$62.95	$15.74	https://static3.sd-assets.com/assets/images/001/273/819/MEYA-HS2044567-2010_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/273/819/MEYA-HS2044567-2010_B_F3Q-original.jpg	https://www.shoedazzle.com/products/MEYA-HS2044567-2010	"out of stock"	"Fashion > Shoes > Boots & Booties > Over the Knee"	187	new	HS2150029-2010-91120	ShoeDazzle	Brown	12	female		"MEYA STILETTO BOOT"	HS2150029-2010	$62.95	4	10	$31.48	$25.18		01/31/2023	500	0	1	https://static3.sd-assets.com/assets/images/001/273/820/MEYA-HS2044567-2010_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/273/821/MEYA-HS2044567-2010_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/273/822/MEYA-HS2044567-2010_D_FOOT-original.jpg		HS2150029-2010	"71.4 Wide Calf Available"		"Wide Calf Available"
DA2251410-2110-84120	12925816	"MAZIE HEELED SANDAL"	"A platform stiletto sandal with an adjustable strap."	$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/297/811/MAZIE-DA2251410-2110_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/297/811/MAZIE-DA2251410-2110_B_F3Q-original.jpg	https://www.shoedazzle.com/products/MAZIE-DA2251410-2110	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2251410-2110-84120	ShoeDazzle	NATURAL	12	female		"MAZIE HEELED SANDAL"	DA2251410-2110	$44.95	4	38	$22.48	$17.98		05/23/2023	1035	244	0	https://static3.sd-assets.com/assets/images/001/297/848/MAZIE-DA2251410-2110_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/553/MAZIE-DA2251410-2110_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/297/702/MAZIE-DA2251410-2110_C_CONTENT1-original.jpg		DA2251410-2110	73.9		
SK2252982-1090-84120	13498906	"VIBES WEDGE SNEAKER"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/287/192/VIBES-WEDGE-SNEAKER-SK2252982-4740_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/287/192/VIBES-WEDGE-SNEAKER-SK2252982-4740_B_F3Q-original.jpg	https://www.shoedazzle.com/products/VIBES-WEDGE-SNEAKER-SK2252982-1090	"in stock"	"Fashion > Shoes > Sneakers > High Top"	187	new	SK2252982-1090-84120	ShoeDazzle	"BRIGHT WHITE"	12	female		"VIBES WEDGE SNEAKER"	SK2252982-1090	$42.95	4	15	$21.48	$17.18		07/29/2022	1878	44	0	https://static3.sd-assets.com/assets/images/001/287/194/VIBES-WEDGE-SNEAKER-SK2252982-4740_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/287/193/VIBES-WEDGE-SNEAKER-SK2252982-4740_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/287/199/VIBES-WEDGE-SNEAKER-SK2252982-4740_D_FOOT-original.jpg		SK2252982-1090	1878		
FA2148737-3347-83120	13605892	"Ava Gladiator Flat Sandal"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/287/537/AVA-FA2148737-3347_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/287/537/AVA-FA2148737-3347_B_F3Q-original.jpg	https://www.shoedazzle.com/products/AVA-FA2148737-3347	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	FA2148737-3347-83120	ShoeDazzle	"Beige Embellished"	12	female		"Ava Gladiator Flat Sandal"	FA2148737-3347	$32.95	4	44	$16.48	$13.18		06/29/2023	306	1	2	https://static3.sd-assets.com/assets/images/001/287/501/AVA-FA2148737-3347_D_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/287/494/AVA-FA2148737-3347_D_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/287/544/AVA-FA2148737-3347_D_Top-original.jpg		FA2148737-3347	14.6		
WE2354664-1533-84120	14221840	"ALFINA FLATFORM WEDGE SANDAL"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/296/214/ALFINA-PLATFORM-WEDGE-WE2354664-1533_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/214/ALFINA-PLATFORM-WEDGE-WE2354664-1533_B_F3Q-original.jpg	https://www.shoedazzle.com/products/ALFINA-PLATFORM-WEDGE-WE2354664-1533	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2354664-1533-84120	ShoeDazzle	Black	12	female		"ALFINA FLATFORM WEDGE SANDAL"	WE2354664-1533	$42.95	4	23	$21.48	$17.18		04/11/2023	717	0	0	https://static3.sd-assets.com/assets/images/001/296/221/ALFINA-PLATFORM-WEDGE-WE2354664-1533_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/229/ALFINA-PLATFORM-WEDGE-WE2354664-1533_C_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/296/232/ALFINA-PLATFORM-WEDGE-WE2354664-1533_C_Content5-original.jpg		WE2354664-1533	717		
WE2354664-2600-84120	14221879	"ALFINA FLATFORM WEDGE SANDAL"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/296/238/ALFINA-PLATFORM-WEDGE-WE2354664-2600_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/238/ALFINA-PLATFORM-WEDGE-WE2354664-2600_B_F3Q-original.jpg	https://www.shoedazzle.com/products/ALFINA-PLATFORM-WEDGE-WE2354664-2600	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2354664-2600-84120	ShoeDazzle	Brown	12	female		"ALFINA FLATFORM WEDGE SANDAL"	WE2354664-2600	$42.95	4	14	$21.48	$17.18		04/11/2023	474	0	1	https://static3.sd-assets.com/assets/images/001/296/212/ALFINA-PLATFORM-WEDGE-WE2354664-2600_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/210/ALFINA-PLATFORM-WEDGE-WE2354664-2600_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/296/245/ALFINA-PLATFORM-WEDGE-WE2354664-2600_C_Content1-original.jpg		WE2354664-2600	22.6		
WE2251494-0001-88120	14233786	"Cute For You Slip-On Wedge"		$36.95	$9.24	https://static3.sd-assets.com/assets/images/001/296/390/Cute-For-You-Slip-On-Wedge-WE2041322-0001_B_F3q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/390/Cute-For-You-Slip-On-Wedge-WE2041322-0001_B_F3q-original.jpg	https://www.shoedazzle.com/products/Cute-For-You-Slip-On-Wedge-WE2041322-0001	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2251494-0001-88120	ShoeDazzle	Black	12	female		"Cute For You Slip-On Wedge"	WE2251494-0001	$36.95	4	49	$18.48	$14.78		05/26/2023	1087	0	0	https://static3.sd-assets.com/assets/images/001/296/391/Cute-For-You-Slip-On-Wedge-WE2041322-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/419/Cute-For-You-Slip-On-Wedge-WE2041322-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/296/397/Cute-For-You-Slip-On-Wedge-WE2041322-0001_D_Foot-original.jpg		WE2251494-0001	"51.8 Wide Width Available"	"Wide Width Available"	
HD2354776-1533-84120	14352607	"Amora Heeled Sandal"		$36.95	$9.24	https://static3.sd-assets.com/assets/images/001/297/895/AMORA-HEELED-SANDAL-HD2354776-1533_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/297/895/AMORA-HEELED-SANDAL-HD2354776-1533_B_F3Q-original.jpg	https://www.shoedazzle.com/products/AMORA-HEELED-SANDAL-HD2354776-1533	"out of stock"	"Fashion > Shoes > Sandals > Mule"	187	new	HD2354776-1533-84120	ShoeDazzle	"Black Caviar"	12	female		"Amora Heeled Sandal"	HD2354776-1533	$36.95	4	50	$18.48	$14.78		05/30/2023	284	0	0	https://static3.sd-assets.com/assets/images/001/297/824/AMORA-HEELED-SANDAL-HD2354776-1533_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/297/846/AMORA-HEELED-SANDAL-HD2354776-1533_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/297/714/AMORA-HEELED-SANDAL-HD2354776-1533_C_CONTENT3-original.jpg		HD2354776-1533	20.3		
DA2251410-4253-84120	14352763	"MAZIE HEELED SANDAL"	"A platform stiletto sandal with an adjustable strap."	$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/297/601/MAZIE-HEELED-SANDAL-DA2251410-4253_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/297/601/MAZIE-HEELED-SANDAL-DA2251410-4253_B_F3Q-original.jpg	https://www.shoedazzle.com/products/MAZIE-HEELED-SANDAL-DA2251410-4253	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2251410-4253-84120	ShoeDazzle	CHAMBRAY	12	female		"MAZIE HEELED SANDAL"	DA2251410-4253	$44.95	4	20	$22.48	$17.98		02/28/2023	165	0	0	https://static3.sd-assets.com/assets/images/001/297/618/MAZIE-HEELED-SANDAL-DA2251410-4253_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/297/613/MAZIE-HEELED-SANDAL-DA2251410-4253_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/297/590/MAZIE-HEELED-SANDAL-DA2251410-4253_D_Foot-original.jpg	"LOW IN STOCK"	DA2251410-4253	165		
SK2354769-1090-84110	14353153	"Brooklyn Court Sneaker"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/297/972/BROOKLYN-ATHLETIC-SNEAKER-SK2354769-1090_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/297/972/BROOKLYN-ATHLETIC-SNEAKER-SK2354769-1090_B_F3Q-original.jpg	https://www.shoedazzle.com/products/BROOKLYN-ATHLETIC-SNEAKER-SK2354769-1090	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	187	new	SK2354769-1090-84110	ShoeDazzle	"BRIGHT WHITE"	11	female		"Brooklyn Court Sneaker"	SK2354769-1090	$39.95	4	6	$19.98	$15.98		08/16/2023	137	59	2	https://static3.sd-assets.com/assets/images/001/297/971/BROOKLYN-ATHLETIC-SNEAKER-SK2354769-1090_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/297/968/BROOKLYN-ATHLETIC-SNEAKER-SK2354769-1090_C_Conten3-original.jpg	https://static3.sd-assets.com/assets/images/001/297/973/BROOKLYN-ATHLETIC-SNEAKER-SK2354769-1090_C_Content1-original.jpg	"LOW IN STOCK"	SK2354769-1090	9.8		
FT2149425-0001-88120	14353621	"Amanda Pointed Toe Flat"		$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/372/176/Amanda-Pointed-Toe-Flat-FT2149424-0001_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/372/176/Amanda-Pointed-Toe-Flat-FT2149424-0001_C_Content2-original.jpg	https://www.shoedazzle.com/products/Amanda-Pointed-Toe-Flat-FT2149424-0001	"out of stock"	"Fashion > Shoes > Flats > Ballet"	187	new	FT2149425-0001-88120	ShoeDazzle	Black	12	female		"Amanda Pointed Toe Flat"	FT2149425-0001	$29.95	4	51	$14.98	$11.98		08/30/2023	3448	0	0	https://static3.sd-assets.com/assets/images/001/372/471/Amanda-Pointed-Toe-Flat-FT2149424-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/372/531/Amanda-Pointed-Toe-Flat-FT2149424-0001_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/372/236/Amanda-Pointed-Toe-Flat-FT2149424-0001_C_Content5-original.jpg		FT2149425-0001	"49.3 Wide Width Available"	"Wide Width Available"	
FT2354731-1533-83120	14353813	"Gemma Ballet Flat"		$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/297/346/Gemma-Ballet-Flat-FT2354731-1533_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/297/346/Gemma-Ballet-Flat-FT2354731-1533_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Gemma-Ballet-Flat-FT2354731-1533	"out of stock"	"Fashion > Shoes > Flats > Ballet"	187	new	FT2354731-1533-83120	ShoeDazzle	"BLACK CAVIAR"	12	female		"Gemma Ballet Flat"	FT2354731-1533	$24.95	4	26	$12.48	$9.98		01/31/2023	231	0	1	https://static3.sd-assets.com/assets/images/001/297/460/Gemma-Ballet-Flat-FT2354731-1533_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/297/485/Gemma-Ballet-Flat-FT2354731-1533_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/297/446/Gemma-Ballet-Flat-FT2354731-1533_C_Content1-original.jpg	"LOW IN STOCK"	FT2354731-1533	11		
HD2354936-3550-84120	14456359	"JASIRA HEELED SANDAL"		$36.95	$9.24	https://static3.sd-assets.com/assets/images/001/299/429/JASIRA-HEELED-SANDAL-HD2354936-3550_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/299/429/JASIRA-HEELED-SANDAL-HD2354936-3550_B_F3Q-original.jpg	https://www.shoedazzle.com/products/JASIRA-HEELED-SANDAL-HD2354936-3550	"out of stock"	"Fashion > Shoes > Sandals > Mule"	187	new	HD2354936-3550-84120	ShoeDazzle	"WAN BLUE"	12	female		"JASIRA HEELED SANDAL"	HD2354936-3550	$36.95	4	19	$18.48	$14.78		03/31/2023	379	0	0	https://static3.sd-assets.com/assets/images/001/299/433/JASIRA-HEELED-SANDAL-HD2354936-3550_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/299/440/JASIRA-HEELED-SANDAL-HD2354936-3550_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/299/438/JASIRA-HEELED-SANDAL-HD2354936-3550_C_CONTENT2-original.jpg		HD2354936-3550	379		
FA2354950-0204-84120	14576557	"BROOKE ANKLE TIE FLAT SANDAL"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/304/465/BROOKE-ANKLE-TIE-FLAT-SANDAL-FA2354950-0204_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/304/465/BROOKE-ANKLE-TIE-FLAT-SANDAL-FA2354950-0204_A_Front-hero-original.jpg	https://www.shoedazzle.com/products/BROOKE-ANKLE-TIE-FLAT-SANDAL-FA2354950-0204	"out of stock"	"Fashion > Shoes > Sandals > Strappy"	187	new	FA2354950-0204-84120	ShoeDazzle	GOLD	12	female		"BROOKE ANKLE TIE FLAT SANDAL"	FA2354950-0204	$32.95	4	19	$16.48	$13.18		04/27/2023	206	0	1	https://static3.sd-assets.com/assets/images/001/304/485/BROOKE-ANKLE-TIE-FLAT-SANDAL-FA2354950-0204_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/304/490/BROOKE-ANKLE-TIE-FLAT-SANDAL-FA2354950-0204_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/311/370/BROOKE-ANKLE-TIE-FLAT-SANDAL-FA2354950-0204_C_Content1-original.jpg	"LOW IN STOCK"	FA2354950-0204	14.7		
FA2354807-7410-83120	14619574	"Layla Flat Thong Sandal"		$14.95	$3.74	https://static3.sd-assets.com/assets/images/001/310/465/LAYLA-FLAT-THONG-SANDAL-FA2354807-7410_C_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/465/LAYLA-FLAT-THONG-SANDAL-FA2354807-7410_C_F3Q-original.jpg	https://www.shoedazzle.com/products/Layla-Flat-Thong-Sandal-FA2354807-7410	"out of stock"	"Fashion > Shoes > Sandals > Thong & Flip Flop"	187	new	FA2354807-7410-83120	ShoeDazzle	Blush	12	female		"Layla Flat Thong Sandal"	FA2354807-7410	$14.95	4	20	$7.48	$5.98		04/29/2023	221	0	1	https://static3.sd-assets.com/assets/images/001/310/550/LAYLA-FLAT-THONG-SANDAL-FA2354807-7410_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/315/275/LAYLA-FLAT-THONG-SANDAL-FA2354807-7410_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/755/LAYLA-FLAT-THONG-SANDAL-FA2354807-7410_C_Content2-original.jpg	"LOW IN STOCK"	FA2354807-7410	31.6		
FT2355834-0001-84120	14687995	"Carmen Flat Loafer"		$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/309/610/CARMEN-FLAT-LOAFER-FT2355834-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/309/610/CARMEN-FLAT-LOAFER-FT2355834-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/CARMEN-FLAT-LOAFER-FT2355834-0001	"in stock"	"Fashion > Shoes > Flats > Slip On"	187	new	FT2355834-0001-84120	ShoeDazzle	Black	12	female		"Carmen Flat Loafer"	FT2355834-0001	$29.95	4	22	$14.98	$11.98		06/22/2023	598	22	1	https://static3.sd-assets.com/assets/images/001/309/470/CARMEN-FLAT-LOAFER-FT2355834-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/309/495/CARMEN-FLAT-LOAFER-FT2355834-0001_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/309/545/CARMEN-FLAT-LOAFER-FT2355834-0001_C_CONTENT2-original.jpg		FT2355834-0001	17.1		
HD2355840-0001-84120	14688385	"Mariana Heeled Sandal"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/310/645/MARIANA-HEELED-SANDAL-HD2355840-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/645/MARIANA-HEELED-SANDAL-HD2355840-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/MARIANA-HEELED-SANDAL-HD2355840-0001	"out of stock"	"Fashion > Shoes > Sandals > Mule"	187	new	HD2355840-0001-84120	ShoeDazzle	Black	12	female		"Mariana Heeled Sandal"	HD2355840-0001	$32.95	4	39	$16.48	$13.18		06/22/2023	709	0	1	https://static3.sd-assets.com/assets/images/001/310/535/MARIANA-HEELED-SANDAL-HD2355840-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/475/MARIANA-HEELED-SANDAL-HD2355840-0001_C_CONTENT1-original.jpg	https://static3.sd-assets.com/assets/images/001/310/480/MARIANA-HEELED-SANDAL-HD2355840-0001_C_CONTENT2-original.jpg		HD2355840-0001	50.6		
WE2355851-5680-84120	14689591	"Vienna Wedge Sandal"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/310/900/VIENNA-WEDGE-SANDAL-WE2355851-5680_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/900/VIENNA-WEDGE-SANDAL-WE2355851-5680_B_F3Q-original.jpg	https://www.shoedazzle.com/products/VIENNA-WEDGE-SANDAL-WE2355851-5680	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2355851-5680-84120	ShoeDazzle	"Wild Lime"	12	female		"Vienna Wedge Sandal"	WE2355851-5680	$32.95	4	61	$16.48	$13.18		06/22/2023	369	0	0	https://static3.sd-assets.com/assets/images/001/310/675/VIENNA-WEDGE-SANDAL-WE2355851-5680_C_B3Q-original.jpg	"https://static3.sd-assets.com/assets/images/001/310/505/VIENNA-WEDGE-SANDAL-WE2355851-5680_C_CONTENT3 1-original.jpg"	https://static3.sd-assets.com/assets/images/001/310/955/VIENNA-WEDGE-SANDAL-WE2355851-5680_C_CONTENT2-original.jpg		WE2355851-5680	52.7		
WE2354990-0001-83120	14689630	"Zola Wedge Sandal"		$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/310/520/ZOLA-WEDGE-SANDAL-WE2354990-0001_A_Front-Hero-original.jpg	https://static3.sd-assets.com/assets/images/001/310/520/ZOLA-WEDGE-SANDAL-WE2354990-0001_A_Front-Hero-original.jpg	https://www.shoedazzle.com/products/ZOLA-WEDGE-SANDAL-WE2354990-0001	"out of stock"	"Fashion > Shoes > Sandals > Slide"	187	new	WE2354990-0001-83120	ShoeDazzle	Black	12	female		"Zola Wedge Sandal"	WE2354990-0001	$29.95	4	79	$14.98	$11.98		07/27/2023	1771	0	1	https://static3.sd-assets.com/assets/images/001/310/495/ZOLA-WEDGE-SANDAL-WE2354990-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/335/ZOLA-WEDGE-SANDAL-WE2354990-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/310/565/ZOLA-WEDGE-SANDAL-WE2354990-0001_C_Content2-original.jpg		WE2354990-0001	50.6		
