id	item_group_id	title	description	price	sale_price	image_link	link	availability	product_type	color	size	custom_label_0	parent_sku	sales_count_10_days	sales_count_conversions_10_days	release_date	inventory_count	low_stock	sales_count_conversions_1_day	woh	wide_width	wide_calf
BS2356611-8239-84120	16682626	"Faye Ankle Boot"	" Material: Soft Grain Metallic Faux Leather Heel Height: 3.75"" Shaft Height (based on size 8): 4.25"" Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in D fit Closure: Pull On Imported "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/BS2356611-8239/BS2356611-8239-2_589x860.jpg	//justfab.com/products/Faye-Ankle-Boot-BS2356611-8239	"in stock"	"Fashion > Shoes > Boots > Cowboy and Western"	"Angel Falls"	12	11	BS2356611-8239	38	11	07/28/2023	874		2	25		
FT2356677-0001-84110	16683221	"Camille Slip-On Loafer"	" Material: Faux Leather Heel Height: 1.5"" Measurements will vary slightly Closure: Slip On Imported "	"$42.95 "	$10.74	https://us-cdn.justfab.com/media/images/products/FT2356677-0001/FT2356677-0001-2_589x860.jpg	//justfab.com/products/Camille-Slip-On-Loafer-FT2356677-0001	"in stock"	"Fashion > Shoes > Flats > Loafer"	Black	11	7	FT2356677-0001	55	7	08/15/2023	3249		2	58		
HD2356679-2531-84120	16683936	"Tayla Stiletto Sandal"	" Material: Faux Leather Heel Height: 4.5"" Closure: Slip On Imported "	"$36.95 "	$9.24	https://us-cdn.justfab.com/media/images/products/HD2356679-2531/HD2356679-2531-2_589x860.jpg	//justfab.com/products/Tayla-Stiletto-Sandal-HD2356679-2531	"in stock"	"Fashion > Shoes > Sandals > Mule"	"Light Tan"	12	2	HD2356679-2531	43	2	07/28/2023	1136		2	20.3		
BS2356684-0001-84110	16684066	"Lita Ankle Boot"	" Material: Nylon/ Rubberized Faux Leather Heel Height: 4.25"" Platform Height: 1.0"" Shaft Height (based on size 8): 4.25"" Closure: Functional Inside Zipper Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/BS2356684-0001/BS2356684-0001-2_589x860.jpg	//justfab.com/products/Lita-Ankle-Boot-BS2356684-0001	"in stock"	"Fashion > Shoes > Boots > Booties"	Black	11	3	BS2356684-0001	25	3	08/15/2023	2338		2	37.1		
FT2356600-8271-84120	16684521	"Archer Slip-On Flat"	" Material: Jacquard/ Faux Leather Heel Height: 0.75"" Closure: Slip On Imported "	"$34.95 "	$8.74	https://us-cdn.justfab.com/media/images/products/FT2356600-8271/FT2356600-8271-2_589x860.jpg	//justfab.com/products/Archer-Flat-Slide-FT2356600-8271	"in stock"	"Fashion > Shoes > Flats > Loafer"	"Brown Logo/ Taupe"	12	16	FT2356600-8271	66	16	07/28/2023	205		2	2.9		
FB2356599-8269-84065	16685121	"Jem Flat Boot"	" Material: Faux Leather/ Logo Print Stretch Knit Heel Height: 1.5"" Shaft Height (based on size 8): 15.0"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Closure: Functional Inside Zipper Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/FB2356598-8269/FB2356598-8269-2_589x860.jpg	//justfab.com/products/Jem-Flat-Boot-FB2356598-8269	"out of stock"	"Fashion > Shoes > Boots > Riding"	"Leather Brown/ Chocolate"	6.5	22	FB2356599-8269	91	22	07/28/2023	1825		2	"43.5 Wide Calf Available"		"Wide Calf Available"
BS2356694-2820-81065	16727866	"Nolan Flat Chelsea Bootie"	" Material: Faux Suede Heel Height: 1.5"" Shaft Height (based on size 8): 4.0"" Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in D fit Closure: Pull On Imported. "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/BS2356623-2820/BS2356623-2820-2_589x860.jpg	//justfab.com/products/Nolan-Flat-Chelsea-Bootie-BS2356623-2820	"out of stock"	"Fashion > Shoes > Boots > Booties"	Coffee	6.5	15	BS2356694-2820	146	15	08/30/2023	2341		2	"15.9 Wide Width Available"	"Wide Width Available"	
BS2044687-0003-88120	10633036	"Shandee Lace-Up Bootie"	" Material: Faux Leather Heel Height: 4.0"" Platform Height: 0.75"" Shaft Height (based on size 8): 4.75"" Fit Note: E-Wide runs large Measurements will vary slightly Closure: Inside Zipper Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/BS2044663-0003/BS2044663-0003-2_589x860.jpg	//justfab.com/products/Shandee-Lace-Up-Bootie-BS2044663-0003	"out of stock"	"Fashion > Shoes > Boots > Combat"	"Black Onyx"	12	6	BS2044687-0003	17	6	01/30/2023	1101		1	"157.3 Wide Width Available"	"Wide Width Available"	
DA2147641-2400-88120	11337802	"Lorelai Block Heeled Sandal"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 4"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-Wide runs large Measurements will vary slightly Closure: Buckle Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/DA2040125-2400/DA2040125-2400-2_589x860.jpg	//justfab.com/products/Lorelai-Block-Heeled-Sandal-DA2040125-2400	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"	Beige	12	14	DA2147641-2400	169	14	07/27/2023	4583		1	"65.5 Wide Width Available"	"Wide Width Available"	
FA2147637-0001-88120	11383672	"Cloey Slide Sandal"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 0.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	"$19.95 "	$4.99	https://us-cdn.justfab.com/media/images/products/FA2040962-0001/FA2040962-0001-2_589x860.jpg	//justfab.com/products/Cloey-Faux-Leather-Slide-FA2040962-0001	"out of stock"	"Fashion > Shoes > Sandals > Slide"	Black	12	15	FA2147637-0001	152	15	07/27/2023	3882		1	"184.9 Wide Width Available"	"Wide Width Available"	
SK2146888-0001-83120	11386663	"Kayden Wedge Sneaker"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 2.5"" Measurements will vary slightly Closure: Inside Zipper Imported "	"$42.95 "	$10.74	https://us-cdn.justfab.com/media/images/products/SK2146888-0001/SK2146888-0001-2_589x860.jpg	//justfab.com/products/Kayden-Wedge-Sneaker-SK2146888-0001	"in stock"	"Fashion > Shoes > Sneakers > High Top"	Black	12	5	SK2146888-0001	50	5	08/15/2023	3151		1	150		
FA2148737-3347-83120	11847529	"Ava Minimalist Flat Sandal"	" Material: Faux Suede Heel Height: 0.50"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	"$32.95 "	$8.24	https://us-cdn.justfab.com/media/images/products/FA2148737-3347/FA2148737-3347-2_589x860.jpg	//justfab.com/products/Ava-Minimalist-Flat-Sandal-FA2148737-3347	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	"Beige Embellished"	12	5	FA2148737-3347	41	5	06/29/2023	307		1	43.9		
WE2148744-3346-83120	11849215	"Mia Notched Wedge Sandal"	" Material: Raffia Heel Height: 4.75"" Platform Height: 1.5"" Measurements will vary slightly Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/WE2148744-3346/WE2148744-3346-2_589x860.jpg	//justfab.com/products/Mia-Notched-Wedge-Sandal-WE2148744-3346	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	"Natural Raffia"	12	4	WE2148744-3346	48	4	07/12/2023	787		1	22.5		
BS2149475-0001-83120	12101065	"Tevos Combat Boot"	" Material: Rubberized Faux Leather Heel Height: 1.75"" Platform Height: 1.75"" Shaft Height (based on size 8): 5.75"" Closure: Lace Up Measurements will vary slightly Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/BS2149475-0001/BS2149475-0001-2_589x860.jpg	//justfab.com/products/Tevos-Heeled-Boot-BS2149475-0001	"in stock"	"Fashion > Shoes > Boots > Combat"	Black	12	19	BS2149475-0001	138	19	08/15/2023	4163		1	85		
FT2149474-0001-83120	12102217	"Sofia Heeled Loafer"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Patent Leather Heel Height: 2.25"" Measurements will vary slightly Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/FT2149474-0001/FT2149474-0001-2_589x860.jpg	//justfab.com/products/Sofia-Heeled-Loafer-FT2149474-0001	"out of stock"	"Fashion > Shoes > Flats > Loafer"	Black	12	6	FT2149474-0001	21	6	05/23/2023	449		1	21.4		
FS2150485-1533-30110	12489607	"Brittany Knit Sock Fuzzie"	" Material: Textile Heel Height: 1.0"" Shaft Height (based on size 8): 22.25"" Closure: Pull On Imported. "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/FS2150485-1533/FS2150485-1533-2_589x860.jpg	//justfab.com/products/Brittany-Knit-Sock-Fuzzie-FS2150485-1533	"in stock"	"Fashion > Shoes > Boots > Fuzzies"	"Black Caviar"	11	8	FS2150485-1533	107	8	08/30/2023	3585		1	32		
FS2150620-1830-30110	12489649	"Juno Fuzzie Drawstring Bootie"	" Puffer style with drawstring Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Textile Heel Height: 0.75"" Shaft Height (based on size 8): 5.5"" Measurements will vary slightly Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/FS2150620-1830/FS2150620-1830-2_589x860.jpg	//justfab.com/products/Juno-Fuzzie-Drawstring-Bootie-FS2150620-1830	"out of stock"	"Fashion > Shoes > Boots > Fuzzies"	Leopardino	11	5	FS2150620-1830	12	5	11/30/2021	620		1	88.6		
SK2150474-1533-83120	12491626	"Billie Sock Active Knit Sneaker"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Textile Heel Height: 1.25"" Shaft Height (based on size 8): 4.0"" Measurements will vary slightly Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/SK2150474-1533/SK2150474-1533-2_589x860.jpg	//justfab.com/products/Billie-Sock-Active-Knit-Sneaker-SK2150474-1533	"out of stock"	"Fashion > Shoes > Sneakers > High Top"	"Black Caviar"	12	1	SK2150474-1533	2	1	12/30/2021	185		1	26.4		
FB2150619-1533-83120	12491977	"Renagaid Riding Boot"	" Material: Faux Leather Heel Height: 1.5"" Shaft Height (based on size 8): 15"" Measurements will vary slightly Closure: Pull On Imported "	"$54.95 "	$13.74	https://us-cdn.justfab.com/media/images/products/FB2150619-1533/FB2150619-1533-2_589x860.jpg	//justfab.com/products/Renagaid-Riding-Boot-FB2150619-1533	"in stock"	"Fashion > Shoes > Boots > Rain"	"Black Caviar"	12	7	FB2150619-1533	13	7	07/27/2023	1884		1	269.1		
FB2150718-1533-83120	12610783	"Davenport Ruffle Tall Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 1.0"" Shaft Height (based on size 8): 14.0"" Measurements will vary slightly Imported "	"$56.95 "	$14.24	https://us-cdn.justfab.com/media/images/products/FB2150718-1533/FB2150718-1533-2_589x860.jpg	//justfab.com/products/Davenport-Ruffle-Tall-Boot-FB2150718-1533	"out of stock"	"Fashion > Shoes > Boots > Combat"	"Black Caviar"	12	6	FB2150718-1533	17	6	11/30/2021	1070		1	152.9		
FS2150968-7325-30110	12611266	"Lola Tall Fuzzie"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Fur Heel Height: 1.0"" Shaft Height (based on size 8): 16.0"" Measurements will vary slightly Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/FS2150968-7325/FS2150968-7325-2_589x860.jpg	//justfab.com/products/Lola-Tall-Fuzzie-FS2150968-7325	"out of stock"	"Fashion > Shoes > Boots > Fuzzies"	Rosewater	11	1	FS2150968-7325	2	1	11/28/2022	639		1	91.3		
BS2044687-10499-88120	12656893	"Shandee Lace-Up Bootie"	" Material: Faux Leather/Suede Heel Height: 4.0"" Platform Height: 0.75"" Shaft Height (based on size 8): 4.75"" Fit Note: E-Wide runs large Measurements will vary slightly Closure: Inside Zipper Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/BS2044663-10499/BS2044663-10499-2_589x860.jpg	//justfab.com/products/Shandee-Lace-Up-Bootie-BS2044663-10499	"out of stock"	"Fashion > Shoes > Boots > Combat"	"Leopardino/ Black Caviar"	12	1	BS2044687-10499	1	1	09/29/2022	1029		1	"147 Wide Width Available"	"Wide Width Available"	
FB2150154-0001-88120	12777262	"Reena Over-The-Knee Flat Boot"	" Material: Faux Suede Heel Height: 1.0"" Shaft Height (based on size 8): 21.0"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Measurements will vary slightly Closure: Inside Zipper Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/FB2150153-0001/FB2150153-0001-2_589x860.jpg	//justfab.com/products/Reena-Over-The-Knee-Flat-Boot-FB2150153-0001	"out of stock"	"Fashion > Shoes > Boots > Over the Knee"	Black	12	5	FB2150154-0001	17	5	01/30/2023	4704		1	"168 Wide Calf Available"		"Wide Calf Available"
HS2149295-2458-88120	12777787	"Jesyna Thigh-High Boot"	"  Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported.   Material: Faux Suede   Heel Height: 4.0""   Shaft Height (based on size 8): 21.0""    Extra wide width has additional room across the footbed, ball of the foot and instep  Extra Wide width + Extra Wide Calf size is available in E fit  Measurements will vary slightly   Imported   "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/HS1938440-2458/HS1938440-2458-2_589x860.jpg	//justfab.com/products/JESYNA-THIGH-HIGH-BOOT-HS1938440-2458-2	"out of stock"	"Fashion > Shoes > Boots > Over the Knee"	Portabella	12	1	HS2149295-2458	2	1	10/30/2022	757		1	"108.1 Wide Calf Available"		"Wide Calf Available"
WE2147720-0001-88120	12913807	"Jenala Espadrille Wedge"	" Material: Recycled Linen Heel Height: 4.75"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/WE2146867-0001/WE2146867-0001-2_589x860.jpg	//justfab.com/products/Jenala-Espadrille-Wedge-WE2146867-0001	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	Black	12	7	WE2147720-0001	43	7	06/29/2023	561		1	"40.1 Wide Width Available"	"Wide Width Available"	
WE2147720-1110-88120	12913810	"Jenala Espadrille Wedge"	" Material: Recycled Linen Heel Height: 4.75"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/WE2146867-1110/WE2146867-1110-2_589x860.jpg	//justfab.com/products/Jenala-Espadrille-Wedge-WE2146867-1110	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	LINEN	12	25	WE2147720-1110	119	25	07/12/2023	1640		1	"33.5 Wide Width Available"	"Wide Width Available"	
DA2251789-2600-83120	13023859	"Lorelai Caged Heeled Sandal"	" Material: Faux Leather Heel Height: 4.0"" Woven front detail Adjustable Buckle Measurements will vary slightly Imported "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/DA2251789-2600/DA2251789-2600-2_589x860.jpg	//justfab.com/products/Lorelai-Caged-Heeled-Sandal-DA2251789-2600	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	Camel	12	5	DA2251789-2600	92	5	07/10/2023	1549		1	55.3		
SK2251661-10708-84120	13383103	"Minka Chunky Sneaker"	" Double the padding for comfort, support, and ease of movement Material: Faux Leather Heel Height: 2.25"" Measurements will vary slightly Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/SK2251661-10708/SK2251661-10708-2_589x860.jpg	//justfab.com/products/Minka-Chunky-Sneaker-SK2251661-10708	"out of stock"	"Fashion > Shoes > Sneakers > Low Top"	"Pink White Multi"	12	1	SK2251661-10708	1	1	05/19/2022	86		1	12.3		
WE2041078-2400-84120	13383649	"Yulanda Jeweled Gladiator Wedge"	" Double the padding for comfort, support, and ease of movement Material: Faux Leather Heel Height: 4.25"" Shaft Height: 11.5"" Measurements will vary slightly Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/WE2041078-2400/WE2041078-2400-2_589x860.jpg	//justfab.com/products/Yulanda-Jeweled-Gladiator-Wedge-WE2041078-2400	"in stock"	"Fashion > Shoes > Sandals > Gladiator"	Beige	12	5	WE2041078-2400	60	5	05/26/2023	3871		1	276.5		
BS2146893-0001-84120	13584709	"Tanzi Lug Sole Boot"	" Material: Faux Leather Heel Height: 2.25"" Shaft Height (based on size 8): 5.5"" Measurements will vary slightly Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/BS2146893-0001/BS2146893-0001-2_589x860.jpg	//justfab.com/products/Tanzi-Lug-Sole-Bootie-BS2146893-0001	"out of stock"	"Fashion > Shoes > Boots > Combat"	Black	12	4	BS2146893-0001	27	4	07/28/2023	5895		1	210.5		
BS2253506-1429-83120	13612813	"Saydey Bootie"	" Material: Rubberized Faux Leather Heel Height: 1.75"" Platform Height: 1.0"" Shaft Height (based on size 8): 5.71"" Measurements will vary slightly Closure: Pull On Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/BS2253506-1429/BS2253506-1429-2_589x860.jpg	//justfab.com/products/Saydey-Bootie-BS2253506-1429	"in stock"	"Fashion > Shoes > Boots > Rain"	"Birch White"	12	12	BS2253506-1429	132	12	07/28/2023	2089		1	27.1		
HD2252630-1429-84120	13617199	"Candiace Ankle-Wrap Heeled Sandal"	" Dream Sole – Double the padding for comfort, support, and ease of movement. Material: Faux Leather Heel Height: 3.5"" Measurements will vary slightly Closure: Adjustable Laces Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/HD2252630-1429/HD2252630-1429-2_589x860.jpg	//justfab.com/products/Candiace-Ankle-Wrap-Heeled-Sandal-HD2252630-1429	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"	"Birch White"	12	1	HD2252630-1429	4	1	07/29/2022	157		1	22.4		
PP2044992-1733-88120	13695034	"Khloy Classic Pump"	" Belongs to the JF Core collection—tried, tested & true. Padded insole with arch support Material: Faux Leather Heel Height: 3.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-Wide runs large Measurements will vary slightly Closure: Slips On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/PP2044930-1733/PP2044930-1733-2_589x860.jpg	//justfab.com/products/Khloy-Classic-Pump-PP2044930-1733	"out of stock"	"Fashion > Shoes > Pumps > Classic"	"Magnet Black"	12	2	PP2044992-1733	34	2	02/26/2023	583		1	"41.6 Wide Width Available"	"Wide Width Available"	
HD2253379-1533-83120	13869367	"Kitty Cutout Heeled Bootie"	" Material: Active Knit/ Faux Suede Heel Height: 4.0"" Measurements will vary slightly Closure: Pull On Imported "	"$42.95 "	$10.74	https://us-cdn.justfab.com/media/images/products/HD2253379-1533/HD2253379-1533-2_589x860.jpg	//justfab.com/products/Kitty-Cutout-Heeled-Bootie-HD2253379-1533	"out of stock"	"Fashion > Shoes > Boots > Booties"	"Black Caviar"	12	2	HD2253379-1533	9	2	01/09/2023	154		1	22		
FB2150267-1533-88120	13948621	"Demi Faux Fur Lug Sole Boot"	" Features JF Form Foam - Twice the thickness of a standard foam insole, with optimal rebound so the sole never flattens and you always feel supported. Material: Faux Leather Heel Height: 1.25"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Measurements will vary slightly Imported "	"$56.95 "	$14.24	https://us-cdn.justfab.com/media/images/products/FB2150266-1533/FB2150266-1533-2_589x860.jpg	//justfab.com/products/Demi-Faux-Fur-Lug-Sole-Boot-FB2150266-1533	"out of stock"	"Fashion > Shoes > Boots > Snow"	"Black Caviar"	12	1	FB2150267-1533	1	1	11/28/2022	1623		1	"231.9 Wide Calf Available"		"Wide Calf Available"
HS2149758-0001-88120	13949146	"Arlette Block Heeled Boot"	" Material: Faux Suede Heel Height: 4.0"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Measurements will vary slightly Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/HS2149757-0001/HS2149757-0001-2_589x860.jpg	//justfab.com/products/Arlette-Block-Heeled-Boot-HS2149757-0001	"out of stock"	"Fashion > Shoes > Boots > Heeled Boots"	Black	12	4	HS2149758-0001	8	4	10/06/2022	132		1	"18.9 Wide Calf Available"		"Wide Calf Available"
FB2149818-1533-91120	14070343	"Ramerra Over-The-Knee Boot"	" Dream Sole - Double the padding for comfort, support, and ease of movement Material: Faux Leather Heel Height: 2.36"" Shaft Height (based on size 8): 14.17"" Measurements will vary slightly Closure: Functional Inside Zipper Imported "	"$56.95 "	$14.24	https://us-cdn.justfab.com/media/images/products/FB2149817-1533/FB2149817-1533-2_589x860.jpg	//justfab.com/products/Ramerra-Over-The-Knee-Boot-FB2149817-1533	"out of stock"	"Fashion > Shoes > Boots > Moto"	"Black Caviar"	12	4	FB2149818-1533	16	4	10/30/2022	2385		1	"113.6 Wide Calf Available"		"Wide Calf Available"
BS2253516-1733-84120	14070790	"Kallee Lug Sole Bootie"	" Dream Sole - Double the padding for comfort, support, and ease of movement. Material: Faux Suede Heel Height: 2.25"" Platform Height: 0.75"" Shaft Height: 4.75"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Closure: Adjustable Laces Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/BS2253159-1733/BS2253159-1733-2_589x860.jpg	//justfab.com/products/Kallee-Lug-Sole-Bootie-BS2253159-1733	"out of stock"	"Fashion > Shoes > Boots > Combat"	"Magnet Black"	12	4	BS2253516-1733	5	4	10/30/2022	192		1	"27.4 Wide Width Available"	"Wide Width Available"	
SK2252509-3970-84120	14072032	"Cathlene Flatform Sneaker"	" Dream Sole - Double the padding for comfort, support, and ease of movement. Material: Textile Heel Height: 1.8"" Measurements will vary slightly Closure: Adjustable Laces Imported "	"$36.95 "	$9.24	https://us-cdn.justfab.com/media/images/products/SK2252509-3970/SK2252509-3970-2_589x860.jpg	//justfab.com/products/Cathlene-Flatform-Sneaker-SK2252509-3970	"out of stock"	"Fashion > Shoes > Sneakers > Low Top"	"Leopard/ Bone"	12	1	SK2252509-3970	4	1	10/30/2022	239		1	34.1		
HS2354159-5619-83120	14109151	"Kendall Stretch Stiletto Boot"	" Material: Stretch Faux Suede Heel Height: 3.0"" Shaft Height (based on size 8): 15.75"" Measurements will vary slightly Closure: Inside Zipper Imported "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/HS2354159-5619/HS2354159-5619-2_589x860.jpg	//justfab.com/products/Kendall-Stretch-Stiletto-Boot-HS2354159-5619	"out of stock"	"Fashion > Shoes > Boots > Heeled Boots"	"Regal Orchid Purple"	12	1	HS2354159-5619	8	1	01/30/2023	95		1	4.5		
PP2150327-1810-35110	14208913	"Gissella Ankle Strap Pump"	" Dream Sole - Double the padding for comfort, support, and ease of movement. Material: Faux Leather Heel Height: 4.0"" Measurements will vary slightly Closure: Adjustable Buckle Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/PP2150327-1810/PP2150327-1810-2_589x860.jpg	//justfab.com/products/Gissella-Ankle-Strap-Pump-PP2150327-1810	"out of stock"	"Fashion > Shoes > Pumps > D'Orsay"	Clear	11	1	PP2150327-1810	6	1	12/22/2022	505		1	72.1		
BS2044687-1429-88120	14213134	"Shandee Lace-Up Bootie"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Leather Heel Height: 4.5"" Shaft Height: 5.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Closure: Adjustable Laces Imported "	"$44.95 "	$11.24	https://us-cdn.justfab.com/media/images/products/BS2044663-1429/BS2044663-1429-2_589x860.jpg	//justfab.com/products/Shandee-Lace-Up-Bootie-BS2044663-1429	"out of stock"	"Fashion > Shoes > Boots > Combat"	"Birch White"	12	5	BS2044687-1429	16	5	01/31/2023	1594		1	"227.7 Wide Width Available"	"Wide Width Available"	
BS2253307-4338-83120	14213209	"Shandee Harness Lug Sole Bootie"	" Material: Faux Suede Back Crocodile Detail Heel Height: 4.5"" Shaft Height (based on size 8): 5.25"" Measurements will vary slightly Closure: Adjustable Laces and Back Buckle Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/BS2253307-4338/BS2253307-4338-2_589x860.jpg	//justfab.com/products/Shandee-Harness-Lug-Sole-Bootie-BS2253307-4338	"out of stock"	"Fashion > Shoes > Boots > Combat"	Taupe	12	9	BS2253307-4338	23	9	02/27/2023	368		1	26.3		
PP2354759-1690-83120	14214217	"Gisselle Pleated Pointed Toe Pump"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 4.0"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/PP2354758-1690/PP2354758-1690-2_589x860.jpg	//justfab.com/products/Gisselle-Pleated-Pointed-Toe-Pump-PP2354758-1690	"out of stock"	"Fashion > Shoes > Pumps > Classic"	"Kentucky Blue"	12	2	PP2354759-1690	3	2	02/26/2023	68		1	"9.7 Wide Width Available"	"Wide Width Available"	
SK2146955-6479-83120	14214559	"Easton Sneaker"	" Belongs to the JF Core collection—tried, tested & true Material: Recycled Active Knit Heel Height: 1.0"" Measurements will vary slightly Closure: Nonfunctional decorative laces Slip On Imported "	"$34.95 "	$8.74	https://us-cdn.justfab.com/media/images/products/SK2146955-6479/SK2146955-6479-2_589x860.jpg	//justfab.com/products/Easton-Sneaker-SK2146955-6479	"in stock"	"Fashion > Shoes > Sneakers > Active"	White	12	11	SK2146955-6479	126	11	07/27/2023	6044		1	66.4		
WE2354701-2600-83120	14214988	"Anaya Mule Wedge Sandal"	" Material: Faux Suede Heel Height: 4.5"" Platform Height: 1.5"" Measurements will vary slightly Closure: Slip On Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/WE2354701-2600/WE2354701-2600-2_589x860.jpg	//justfab.com/products/Anaya-Mule-Wedge-Sandal-WE2354701-2600	"out of stock"	"Fashion > Shoes > Sandals > Mule"	Camel	12	2	WE2354701-2600	36	2	05/17/2023	485		1	34.6		
WE2251494-0001-88120	14215066	"Cute For You Slip-On Wedge"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 3.5"" Platform Height: 0.5"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Measurements will vary slightly Closure: Slip On Imported "	"$36.95 "	$9.24	https://us-cdn.justfab.com/media/images/products/WE2041322-0001/WE2041322-0001-2_589x860.jpg	//justfab.com/products/CUTE-FOR-YOU-SLIP-ON-WEDGE-WE2041322-0001-2	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	Black	12	5	WE2251494-0001	109	5	05/26/2023	1085		1	"25.8 Wide Width Available"	"Wide Width Available"	
