id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	brand	color	size	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	parent_sku	catwalk_video	release_date	half_price	sales_count_conversions_10_days	inventory_count	sales_count_conversions_1_day	woh	wide_width	wide_calf
DA1932847-0001-83120	11338180	"Noura Heeled Sandal"	" Belongs to the JF Core collection—tried, tested & true. Material: Faux Suede Heel Height: 2.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-Wide runs large Closure: Buckle Measurements will vary slightly Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/DA1932847-0001/DA1932847-0001-2_589x860.jpg		https://www.justfab.com/products/Noura-Heeled-Sandal-DA1932847-0001	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab	Black	12						DA1932847-0001	https://us-cdn.justfab.com/media/video/products/DA1932847-0001/DA1932847-0001.mp4	2023/07/28	$8.99	16	2607	0	"31 Wide Width Available"	"Wide Width Available"	
DA2041060-10720-84120	16748176	"Zaneta Heeled Sandal"	" Material: Textile Platform Height: 1.5"" Outside Heel Height: 5"" Closure: Ankle Ties "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/DA2041060-10720/DA2041060-10720-2_589x860.jpg		https://www.justfab.com/products/Zaneta-Heeled-Sandal-DA2041060-1072	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab	"Leopard Multi"	12						DA2041060-10720		2023/07/28	$14.99	0	1	0	1		
DA2147640-0001-88120	11338180	"Noura Heeled Sandal"	" Belongs to the JF Core collection—tried, tested & true. Material: Faux Suede Heel Height: 2.25"" Extra Wide Width size has extra room across the footbed, ball of the foot and instep Wide width size is available in E fit Fit Note: E-Wide runs large Closure: Buckle Measurements will vary slightly Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/DA1932847-0001/DA1932847-0001-2_589x860.jpg		https://www.justfab.com/products/Noura-Heeled-Sandal-DA1932847-0001	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"	JustFab	Black	12						DA2147640-0001	https://us-cdn.justfab.com/media/video/products/DA1932847-0001/DA1932847-0001.mp4	2023/07/28	$8.99	16	2607	0	"31 Wide Width Available"	"Wide Width Available"	
DA2148172-2400-84120	13616809	"Kenzy Spiral Heeled Sandal"	" Material: Faux Leather/ PVC Heel Height: 4.25"" Measurements will vary slightly Closure: Wrap around strap Imported "	"$42.95 "	$10.74	https://us-cdn.justfab.com/media/images/products/DA2148172-2400/DA2148172-2400-2_589x860.jpg		https://www.justfab.com/products/Kenzy-Spiral-Heeled-Sandal-DA2148172-2400	"in stock"	"Fashion > Shoes > Sandals > Gladiator"	JustFab	Beige	12						DA2148172-2400		2023/07/28	$12.89	17	910	5	18.6		
FB1723292-2010-83120	10810162	"Hally Buckle Boot"	" Material: Faux Leather Heel Height: 1.25"" Platform Height: 1.75"" Wide Width has additional room across the footbed, ball of the foot, and instep? Wide Width + Wide Calf size is available in D fit Shaft Height (based on size 8): 15"" Measurements will vary slightly Imported "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/FB1723292-2010/FB1723292-2010-2_589x860.jpg		https://www.justfab.com/products/HALLY-BUCKLE-BOOT-FB1723292-2010	"in stock"	"Fashion > Shoes > Boots > Riding"	JustFab	Brown	12						FB1723292-2010	https://us-cdn.justfab.com/media/video/products/FB1723292-2010/FB1723292-2010.mp4	2023/07/28	$14.99	20	1368	3	"15 Wide Calf Available"		"Wide Calf Available"
FB1829007-2710-83120	7285261	"Evi Duck Boot"	" Material: Faux Leather Heel Height: 1.0"" Shaft Height (based on size 8): 6.5"" Measurements will vary slightly Closure: Lace up Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/FB1829007-2710/FB1829007-2710-2_589x860.jpg		https://www.justfab.com/products/Evi-Duck-Boot-FB1829007-2710	"in stock"	"Fashion > Shoes > Boots > Snow"	JustFab	Tan	12						FB1829007-2710	https://us-cdn.justfab.com/media/video/products/FB1829007-0001/FB1829007-0001.mp4	2023/07/28	$11.99	7	3280	0	468.6		
FB2356546-2150-83065	16539101	"Rylan Flat Boot"	" Material: Faux Suede Heel Height: 1.5"" Shaft Height (based on size 8): 14.5"" Wide Width has additional room across the footbed, ball of the foot, and instep Wide width + Wide Calf size is available in D fit Closure: Functional Inside Zipper Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/FB2356546-2150/FB2356546-2150-2_589x860.jpg		https://www.justfab.com/products/Rylan-Flat-Boot-FB2356546-2150	"in stock"	"Fashion > Shoes > Boots > Slouch"	JustFab	Sand	6.5						FB2356546-2150		2023/07/28	$15.89	8	2535	1	"72.4 Wide Calf Available"		"Wide Calf Available"
FB2356546-5591-83065	16539006	"Rylan Flat Boot"	" Material: Faux Suede Heel Height: 1.5"" Shaft Height (based on size 8): 14.5"" Wide Width has additional room across the footbed, ball of the foot, and instep Wide width + Wide Calf size is available in D fit Closure: Functional Inside Zipper Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/FB2356546-5591/FB2356546-5591-2_589x860.jpg		https://www.justfab.com/products/Rylan-Flat-Boot-FB2356546-5591	"in stock"	"Fashion > Shoes > Boots > Slouch"	JustFab	Cubb	6.5						FB2356546-5591		2023/07/28	$15.89	13	1990	2	"47.4 Wide Calf Available"		"Wide Calf Available"
FB2356598-8269-84065	16685121	"Jem Flat Boot"	" Material: Faux Leather/ Logo Print Stretch Knit Heel Height: 1.5"" Shaft Height (based on size 8): 15.0"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Closure: Functional Inside Zipper Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/FB2356598-8269/FB2356598-8269-2_589x860.jpg		https://www.justfab.com/products/Jem-Flat-Boot-FB2356598-8269	"in stock"	"Fashion > Shoes > Boots > Riding"	JustFab	"Leather Brown/ Chocolate"	6.5						FB2356598-8269		2023/07/28	$15.89	22	1825	2	"43.5 Wide Calf Available"		"Wide Calf Available"
FB2356599-8269-84065	16685121	"Jem Flat Boot"	" Material: Faux Leather/ Logo Print Stretch Knit Heel Height: 1.5"" Shaft Height (based on size 8): 15.0"" Extra wide width has additional room across the footbed, ball of the foot and instep Extra Wide width + Extra Wide Calf size is available in E fit Closure: Functional Inside Zipper Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/FB2356598-8269/FB2356598-8269-2_589x860.jpg		https://www.justfab.com/products/Jem-Flat-Boot-FB2356598-8269	"out of stock"	"Fashion > Shoes > Boots > Riding"	JustFab	"Leather Brown/ Chocolate"	6.5						FB2356599-8269		2023/07/28	$15.89	22	1825	2	"43.5 Wide Calf Available"		"Wide Calf Available"
FB2356700-2150-81065	16539101	"Rylan Flat Boot"	" Material: Faux Suede Heel Height: 1.5"" Shaft Height (based on size 8): 14.5"" Wide Width has additional room across the footbed, ball of the foot, and instep Wide width + Wide Calf size is available in D fit Closure: Functional Inside Zipper Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/FB2356546-2150/FB2356546-2150-2_589x860.jpg		https://www.justfab.com/products/Rylan-Flat-Boot-FB2356546-2150	"out of stock"	"Fashion > Shoes > Boots > Slouch"	JustFab	Sand	6.5						FB2356700-2150		2023/07/28	$15.89	8	2535	1	"72.4 Wide Calf Available"		"Wide Calf Available"
FB2356700-5591-81065	16539006	"Rylan Flat Boot"	" Material: Faux Suede Heel Height: 1.5"" Shaft Height (based on size 8): 14.5"" Wide Width has additional room across the footbed, ball of the foot, and instep Wide width + Wide Calf size is available in D fit Closure: Functional Inside Zipper Imported "	"$52.95 "	$13.24	https://us-cdn.justfab.com/media/images/products/FB2356546-5591/FB2356546-5591-2_589x860.jpg		https://www.justfab.com/products/Rylan-Flat-Boot-FB2356546-5591	"out of stock"	"Fashion > Shoes > Boots > Slouch"	JustFab	Cubb	6.5						FB2356700-5591		2023/07/28	$15.89	13	1990	2	"47.4 Wide Calf Available"		"Wide Calf Available"
FB2357323-2010-83120	10810162	"Hally Buckle Boot"	" Material: Faux Leather Heel Height: 1.25"" Platform Height: 1.75"" Wide Width has additional room across the footbed, ball of the foot, and instep? Wide Width + Wide Calf size is available in D fit Shaft Height (based on size 8): 15"" Measurements will vary slightly Imported "	"$49.95 "	$12.49	https://us-cdn.justfab.com/media/images/products/FB1723292-2010/FB1723292-2010-2_589x860.jpg		https://www.justfab.com/products/HALLY-BUCKLE-BOOT-FB1723292-2010	"out of stock"	"Fashion > Shoes > Boots > Riding"	JustFab	Brown	12						FB2357323-2010	https://us-cdn.justfab.com/media/video/products/FB1723292-2010/FB1723292-2010.mp4	2023/07/28	$14.99	20	1368	3	"15 Wide Calf Available"		"Wide Calf Available"
FT2148227-1533-83120	16532411	"Cambell Slip-On Loafer"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 0.25"" Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/FT2148227-1533/FT2148227-1533-2_589x860.jpg		https://www.justfab.com/products/CAMBELL-SLIP-ON-LOAFER-FT2148227-1533-2	"in stock"	"Fashion > Shoes > Flats > Loafer"	JustFab	"Black Caviar"	12						FT2148227-1533	https://us-cdn.justfab.com/media/video/products/FT2148227-2120/FT2148227-2120.mp4	2023/07/28	$8.99	32	2676	3	"19.1 Wide Width Available"	"Wide Width Available"	
FT2251493-1533-88120	16532411	"Cambell Slip-On Loafer"	" Belongs to the JF Core collection—tried, tested & true Material: Faux Suede Heel Height: 0.25"" Measurements will vary slightly Closure: Slip On Imported "	"$29.95 "	$7.49	https://us-cdn.justfab.com/media/images/products/FT2148227-1533/FT2148227-1533-2_589x860.jpg		https://www.justfab.com/products/CAMBELL-SLIP-ON-LOAFER-FT2148227-1533-2	"in stock"	"Fashion > Shoes > Flats > Loafer"	JustFab	"Black Caviar"	12						FT2251493-1533	https://us-cdn.justfab.com/media/video/products/FT2148227-2120/FT2148227-2120.mp4	2023/07/28	$8.99	32	2676	3	"19.1 Wide Width Available"	"Wide Width Available"	
FT2356478-0001-55430	16729056	"Georgia Slip-On Loafer"	" Material: Faux Leather Heel Height: 1.25"" Platform Height: 1.75"" Measurements will vary slightly Closure: Slip On Imported "	"$39.95 "	$9.99	https://us-cdn.justfab.com/media/images/products/FT2356478-0001/FT2356478-0001-2_589x860.jpg		https://www.justfab.com/products/GEORGIA-SLIP-ON-LOAFER-FT2356478-0001	"in stock"	"Fashion > Shoes > Flats > Loafer"	JustFab	Black	12						FT2356478-0001		2023/07/28	$11.99	6	2048	0	32.5		
