id	item_group_id	title	price	sale_price	image_link	link	availability	product_type	brand	additional_image_link_1	additional_image_link_2	additional_image_link_3	inventory_count	product_sku	sales_count_conversions_10_days	additional_image_link_0	additional_image_link_4	sales_count_conversions_1_day	mpid	parent_sku	membership_brand_id	base_sku	release_date
UW2044696-8201-15060	15325245	"The 24-7 Boxer Brief"	$19.95		https://fabletics-us-cdn.justfab.com/media/images/products/UW2044696-8201/UW2044696-8201-1_998x1498.jpg	"https://www.fabletics.com/products/15325245?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Underwear"	"Fabletics Men 1"				920	UW2044696-8201	485			79	15325245	UW2044696-8201	1	UW2044696	2023/08/15
UW2044696-2761-15060	15325295	"The 24-7 Boxer Brief"	$19.95		https://fabletics-us-cdn.justfab.com/media/images/products/UW2044696-2761/UW2044696-2761-1_998x1498.jpg	"https://www.fabletics.com/products/15325295?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Underwear"	"Fabletics Men 1"				572	UW2044696-2761	394			75	15325295	UW2044696-2761	1	UW2044696	2023/08/15
UW2253709-7638-15060	15325345	"The 24-7 Boxer Brief"	$19.95		https://fabletics-us-cdn.justfab.com/media/images/products/UW2253709-7638/UW2253709-7638-1_998x1498.jpg	"https://www.fabletics.com/products/15325345?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Underwear"	"Fabletics Men 1"				1336	UW2253709-7638	238			36	15325345	UW2253709-7638	1	UW2253709	2023/08/15
UW2253709-7639-15060	15325395	"The 24-7 Boxer Brief"	$19.95		https://fabletics-us-cdn.justfab.com/media/images/products/UW2253709-7639/UW2253709-7639-1_998x1498.jpg	"https://www.fabletics.com/products/15325395?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Underwear"	"Fabletics Men 1"				2024	UW2253709-7639	237			41	15325395	UW2253709-7639	1	UW2253709	2023/08/15
UW2253709-7649-15060	15325445	"The 24-7 Boxer Brief"	$19.95		https://fabletics-us-cdn.justfab.com/media/images/products/UW2253709-7649/UW2253709-7649-1_998x1498.jpg	"https://www.fabletics.com/products/15325445?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Underwear"	"Fabletics Men 1"				769	UW2253709-7649	243			39	15325445	UW2253709-7649	1	UW2253709	2023/08/15
UW2253709-7651-15060	15325495	"The 24-7 Boxer Brief"	$19.95		https://fabletics-us-cdn.justfab.com/media/images/products/UW2253709-7651/UW2253709-7651-1_998x1498.jpg	"https://www.fabletics.com/products/15325495?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Underwear"	"Fabletics Men 1"				682	UW2253709-7651	305			61	15325495	UW2253709-7651	1	UW2253709	2023/08/15
TT2355504-2761-15060	15325545	"The Baselayer Short"	$39.95		https://fabletics-us-cdn.justfab.com/media/images/products/TT2355504-2761/TT2355504-2761-1_998x1498.jpg	"https://www.fabletics.com/products/15325545?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Tights > Full Length Tights"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/TT2355504-2761/TT2355504-2761-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/TT2355504-2761/TT2355504-2761-4_998x1498.jpg	2119	TT2355504-2761	12			0	15325545	TT2355504-2761	1	TT2355504	2023/08/15
HT2355279-9138-60260	15325595	"The Dad Hat"	$29.95		https://fabletics-us-cdn.justfab.com/media/images/products/HT2355279-9138/HT2355279-9138-1_998x1498.jpg	"https://www.fabletics.com/products/15325595?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Accessories > Hats"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/HT2355279-9138/HT2355279-9138-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/HT2355279-9138/HT2355279-9138-4_998x1498.jpg	489	HT2355279-9138	1		https://fabletics-us-cdn.justfab.com/media/images/products/HT2355279-9138/HT2355279-9138-5_998x1498.jpg	1	15325595	HT2355279-9138	1	HT2355279	2023/08/15
HT2354388-10976-60260	15325600	"The Trucker Hat"	$29.95		https://fabletics-us-cdn.justfab.com/media/images/products/HT2354388-10976/HT2354388-10976-1_998x1498.jpg	"https://www.fabletics.com/products/15325600?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Accessories > Hats"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/HT2354388-10976/HT2354388-10976-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/HT2354388-10976/HT2354388-10976-4_998x1498.jpg	485	HT2354388-10976	7		https://fabletics-us-cdn.justfab.com/media/images/products/HT2354388-10976/HT2354388-10976-5_998x1498.jpg	2	15325600	HT2354388-10976	1	HT2354388	2023/08/15
SO2252995-7579-15060	15331775	"The Fundamental Short II Lined 7in"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252995-7579/SO2252995-7579-1_998x1498.jpg	"https://www.fabletics.com/products/15331775?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252995-7579/SO2252995-7579-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252995-7579/SO2252995-7579-4_998x1498.jpg	1862	SO2252995-7579	192		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252995-7579/SO2252995-7579-5_998x1498.jpg	45	15331775	SO2252995-7579	1	SO2252995	2023/08/15
SO2252995-9127-15060	15331825	"The Fundamental Short II Lined 7in"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252995-9127/SO2252995-9127-1_998x1498.jpg	"https://www.fabletics.com/products/15331825?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252995-9127/SO2252995-9127-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252995-9127/SO2252995-9127-4_998x1498.jpg	2093	SO2252995-9127	82		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252995-9127/SO2252995-9127-5_998x1498.jpg	15	15331825	SO2252995-9127	1	SO2252995	2023/08/15
SO2253775-8323-15060	15331860	"The Fundamental Short II Lined 7in"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253775-8323/SO2253775-8323-1_998x1498.jpg	"https://www.fabletics.com/products/15331860?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253775-8323/SO2253775-8323-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2253775-8323/SO2253775-8323-4_998x1498.jpg	2221	SO2253775-8323	125		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253775-8323/SO2253775-8323-5_998x1498.jpg	19	15331860	SO2253775-8323	1	SO2253775	2023/08/15
SO2252996-7579-15060	15331895	"The Fundamental Short II 7in"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252996-7579/SO2252996-7579-1_998x1498.jpg	"https://www.fabletics.com/products/15331895?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252996-7579/SO2252996-7579-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252996-7579/SO2252996-7579-4_998x1498.jpg	2180	SO2252996-7579	50		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252996-7579/SO2252996-7579-5_998x1498.jpg	12	15331895	SO2252996-7579	1	SO2252996	2023/08/15
SO2252996-9127-15060	15331945	"The Fundamental Short II 7in"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252996-9127/SO2252996-9127-1_998x1498.jpg	"https://www.fabletics.com/products/15331945?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252996-9127/SO2252996-9127-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252996-9127/SO2252996-9127-4_998x1498.jpg	2225	SO2252996-9127	16		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252996-9127/SO2252996-9127-5_998x1498.jpg	4	15331945	SO2252996-9127	1	SO2252996	2023/08/15
SO2253766-8323-15060	15331995	"The Fundamental Short II 7in"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253766-8323/SO2253766-8323-1_998x1498.jpg	"https://www.fabletics.com/products/15331995?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253766-8323/SO2253766-8323-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2253766-8323/SO2253766-8323-4_998x1498.jpg	2148	SO2253766-8323	22		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253766-8323/SO2253766-8323-5_998x1498.jpg	2	15331995	SO2253766-8323	1	SO2253766	2023/08/15
SO2252792-7579-15060	15332045	"The Fundamental Short II Lined 5in"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252792-7579/SO2252792-7579-1_998x1498.jpg	"https://www.fabletics.com/products/15332045?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252792-7579/SO2252792-7579-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252792-7579/SO2252792-7579-4_998x1498.jpg	1632	SO2252792-7579	217		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252792-7579/SO2252792-7579-5_998x1498.jpg	42	15332045	SO2252792-7579	1	SO2252792	2023/08/15
SO2252792-9127-15060	15332080	"The Fundamental Short II Lined 5in"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252792-9127/SO2252792-9127-1_998x1498.jpg	"https://www.fabletics.com/products/15332080?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252792-9127/SO2252792-9127-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2252792-9127/SO2252792-9127-4_998x1498.jpg	1808	SO2252792-9127	72		https://fabletics-us-cdn.justfab.com/media/images/products/SO2252792-9127/SO2252792-9127-5_998x1498.jpg	12	15332080	SO2252792-9127	1	SO2252792	2023/08/15
SO2253777-7640-15060	15332115	"The Fundamental Short II Lined 5in"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253777-7640/SO2253777-7640-1_998x1498.jpg	"https://www.fabletics.com/products/15332115?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253777-7640/SO2253777-7640-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2253777-7640/SO2253777-7640-4_998x1498.jpg	3487	SO2253777-7640	169		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253777-7640/SO2253777-7640-5_998x1498.jpg	25	15332115	SO2253777-7640	1	SO2253777	2023/08/15
SO2253777-8323-15060	15332150	"The Fundamental Short II Lined 5in"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253777-8323/SO2253777-8323-1_998x1498.jpg	"https://www.fabletics.com/products/15332150?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253777-8323/SO2253777-8323-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2253777-8323/SO2253777-8323-4_998x1498.jpg	1776	SO2253777-8323	134		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253777-8323/SO2253777-8323-5_998x1498.jpg	28	15332150	SO2253777-8323	1	SO2253777	2023/08/15
SO2148646-3654-15060	15332185	"The One Short 5in"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148646-3654/SO2148646-3654-1_998x1498.jpg	"https://www.fabletics.com/products/15332185?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148646-3654/SO2148646-3654-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2148646-3654/SO2148646-3654-4_998x1498.jpg	354	SO2148646-3654	676		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148646-3654/SO2148646-3654-5_998x1498.jpg	114	15332185	SO2148646-3654	1	SO2148646	2023/08/15
SO2148646-7714-15060	15332220	"The One Short 5in"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148646-7714/SO2148646-7714-1_998x1498.jpg	"https://www.fabletics.com/products/15332220?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148646-7714/SO2148646-7714-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2148646-7714/SO2148646-7714-4_998x1498.jpg	874	SO2148646-7714	227		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148646-7714/SO2148646-7714-5_998x1498.jpg	32	15332220	SO2148646-7714	1	SO2148646	2023/08/15
SO2354747-7651-15060	15332255	"The One Short 5in"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354747-7651/SO2354747-7651-1_998x1498.jpg	"https://www.fabletics.com/products/15332255?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354747-7651/SO2354747-7651-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2354747-7651/SO2354747-7651-4_998x1498.jpg	986	SO2354747-7651	104		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354747-7651/SO2354747-7651-5_998x1498.jpg	21	15332255	SO2354747-7651	1	SO2354747	2023/08/15
SO2148647-2761-15060	15332290	"The One Short 7in"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148647-2761/SO2148647-2761-1_998x1498.jpg	"https://www.fabletics.com/products/15332290?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148647-2761/SO2148647-2761-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2148647-2761/SO2148647-2761-4_998x1498.jpg	1008	SO2148647-2761	189		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148647-2761/SO2148647-2761-5_998x1498.jpg	43	15332290	SO2148647-2761	1	SO2148647	2023/08/15
SO2253773-7651-15060	15332340	"The One Short 7in"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253773-7651/SO2253773-7651-1_998x1498.jpg	"https://www.fabletics.com/products/15332340?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253773-7651/SO2253773-7651-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2253773-7651/SO2253773-7651-4_998x1498.jpg	1483	SO2253773-7651	42		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253773-7651/SO2253773-7651-5_998x1498.jpg	9	15332340	SO2253773-7651	1	SO2253773	2023/08/15
SO2354541-8208-15060	15332390	"The One Short 7in"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354541-8208/SO2354541-8208-1_998x1498.jpg	"https://www.fabletics.com/products/15332390?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354541-8208/SO2354541-8208-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2354541-8208/SO2354541-8208-4_998x1498.jpg	730	SO2354541-8208	224		https://fabletics-us-cdn.justfab.com/media/images/products/SO2354541-8208/SO2354541-8208-5_998x1498.jpg	29	15332390	SO2354541-8208	1	SO2354541	2023/08/15
SO2253047-3654-15060	15332440	"The One Short Lined 5in"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253047-3654/SO2253047-3654-1_998x1498.jpg	"https://www.fabletics.com/products/15332440?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253047-3654/SO2253047-3654-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2253047-3654/SO2253047-3654-4_998x1498.jpg	513	SO2253047-3654	876		https://fabletics-us-cdn.justfab.com/media/images/products/SO2253047-3654/SO2253047-3654-5_998x1498.jpg	112	15332440	SO2253047-3654	1	SO2253047	2023/08/15
SS2252301-7579-15060	15332610	"The 24-7 Polo"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/SS2252301-7579/SS2252301-7579-1_998x1498.jpg	"https://www.fabletics.com/products/15332610?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Top > Short-Sleeve Tees"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SS2252301-7579/SS2252301-7579-3_998x1498.jpg		1024	SS2252301-7579	130			22	15332610	SS2252301-7579	1	SS2252301	2023/08/15
HT2251273-7579-14000	15332775	"Nylon Hike Hat"	$34.95		https://fabletics-us-cdn.justfab.com/media/images/products/HT2251273-7579/HT2251273-7579-1_998x1498.jpg	"https://www.fabletics.com/products/15332775?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Accessories > Hats"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/HT2251273-7579/HT2251273-7579-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/HT2251273-7579/HT2251273-7579-4_998x1498.jpg	357	HT2251273-7579	8		https://fabletics-us-cdn.justfab.com/media/images/products/HT2251273-7579/HT2251273-7579-5_998x1498.jpg	1	15332775	HT2251273-7579	1	HT2251273	2023/08/15
HT2251273-3654-14000	15332780	"Nylon Hike Hat"	$34.95		https://fabletics-us-cdn.justfab.com/media/images/products/HT2251273-3654/HT2251273-3654-1_998x1498.jpg	"https://www.fabletics.com/products/15332780?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Accessories > Hats"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/HT2251273-3654/HT2251273-3654-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/HT2251273-3654/HT2251273-3654-4_998x1498.jpg	879	HT2251273-3654	14		https://fabletics-us-cdn.justfab.com/media/images/products/HT2251273-3654/HT2251273-3654-5_998x1498.jpg	2	15332780	HT2251273-3654	1	HT2251273	2023/08/15
PT2252179-7714-33370	15334250	"The Lightweight Go-To Jogger"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT2252179-7714/PT2252179-7714-1_998x1498.jpg	"https://www.fabletics.com/products/15334250?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Pants"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/PT2252179-7714/PT2252179-7714-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT2252179-7714/PT2252179-7714-4_998x1498.jpg	1044	PT2252179-7714	50		https://fabletics-us-cdn.justfab.com/media/images/products/PT2252179-7714/PT2252179-7714-5_998x1498.jpg	10	15334250	PT2252179-7714	1	PT2252179	2023/08/15
PT2252152-7579-33370	15334390	"The One Jogger"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT2252152-7579/PT2252152-7579-1_998x1498.jpg	"https://www.fabletics.com/products/15334390?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Pants"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/PT2252152-7579/PT2252152-7579-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT2252152-7579/PT2252152-7579-4_998x1498.jpg	3838	PT2252152-7579	203		https://fabletics-us-cdn.justfab.com/media/images/products/PT2252152-7579/PT2252152-7579-5_998x1498.jpg	26	15334390	PT2252152-7579	1	PT2252152	2023/08/15
PT2356737-10978-33370	15334530	"The One Jogger"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356737-10978/PT2356737-10978-1_998x1498.jpg	"https://www.fabletics.com/products/15334530?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Pants"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356737-10978/PT2356737-10978-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT2356737-10978/PT2356737-10978-4_998x1498.jpg	2249	PT2356737-10978	76		https://fabletics-us-cdn.justfab.com/media/images/products/PT2356737-10978/PT2356737-10978-5_998x1498.jpg	14	15334530	PT2356737-10978	1	PT2356737	2023/08/15
UW1937522-9127-15060	15334670	"The Blueprint Boxer Brief"	$21.95		https://fabletics-us-cdn.justfab.com/media/images/products/UW1937522-9127/UW1937522-9127-1_998x1498.jpg	"https://www.fabletics.com/products/15334670?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Underwear"	"Fabletics Men 1"				1518	UW1937522-9127	155			20	15334670	UW1937522-9127	1	UW1937522	2023/08/15
UW1937522-4668-15060	15334735	"The Blueprint Boxer Brief"	$21.95		https://fabletics-us-cdn.justfab.com/media/images/products/UW1937522-4668/UW1937522-4668-1_998x1498.jpg	"https://www.fabletics.com/products/15334735?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Underwear"	"Fabletics Men 1"				1676	UW1937522-4668	427			54	15334735	UW1937522-4668	1	UW1937522	2023/08/15
SO2148647-3654-15060	15324670	"The One Short 7in"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148647-3654/SO2148647-3654-1_998x1498.jpg	"https://www.fabletics.com/products/15324670?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Bottom > Shorts > Un-lined Shorts"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148647-3654/SO2148647-3654-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/SO2148647-3654/SO2148647-3654-4_998x1498.jpg	1627	SO2148647-3654	532		https://fabletics-us-cdn.justfab.com/media/images/products/SO2148647-3654/SO2148647-3654-5_998x1498.jpg	100	15324670	SO2148647-3654	1	SO2148647	2023/08/14
FM230867-00	10647457	"The Tactic 2-Piece Set"	$154.9		https://fabletics-us-cdn.justfab.com/media/images/products/FM230867/FM230867-1_998x1498.jpg	"https://www.fabletics.com/products/15364960?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Outfits"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/FM230867/FM230867-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/FM230867/FM230867-4_998x1498.jpg	12700	FM230867	0		https://fabletics-us-cdn.justfab.com/media/images/products/FM230867/FM230867-5_998x1498.jpg	0	10647457	FM230867	1		2023/08/07
FM230870-00	12930367	"The Reset 2-Piece Set"	$129.9		https://fabletics-us-cdn.justfab.com/media/images/products/FM230870/FM230870-1_998x1498.jpg	"https://www.fabletics.com/products/15364975?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Outfits"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/FM230870/FM230870-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/FM230870/FM230870-4_998x1498.jpg	2926	FM230870	2			1	12930367	FM230870	1		2023/08/07
FM230868-00	13053565	"The Beachside 2-Piece Set"	$139.9		https://fabletics-us-cdn.justfab.com/media/images/products/FM230868/FM230868-1_998x1498.jpg	"https://www.fabletics.com/products/15364965?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Mens > Outfits"	"Fabletics Men 1"		https://fabletics-us-cdn.justfab.com/media/images/products/FM230868/FM230868-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/FM230868/FM230868-4_998x1498.jpg	2122	FM230868	2		https://fabletics-us-cdn.justfab.com/media/images/products/FM230868/FM230868-5_998x1498.jpg	0	13053565	FM230868	1		2023/08/07
