id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	low_stock	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	product_sku
FS2148409-7450-34050	11393233	"Tory Slingback Fuzzy Slipper"	"A cozy faux-fur slipper with a slingback."	$36.95	$24.95	https://static3.sd-assets.com/assets/images/001/269/142/TORY-FS2148409-7450_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/269/143/TORY-FS2148409-7450_B_F3Q-original.jpg	https://www.shoedazzle.com/products/TORY-FS2148409-7450	"out of stock"	"Fashion > Shoes > Flats > Slippers"		new	FS2148409-7450-34050	ShoeDazzle	"HOT PINK"	5	female	adult	"TORY SLINGBACK FUZZY SLIPPER"	FS2148409-7450	$24.95	40	103	$12.48	$9.98		03/12/2021	809	0		5	https://static3.sd-assets.com/assets/images/001/269/144/TORY-FS2148409-7450_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/853/TORY-FS2148409-7450_D_FOOT-original.jpg		FS2148409-7450
DA2147618-1031-84055	11499034	"Tanasha Slip On Heeled Sandal"	"A slip-on sandal with a stiletto heel."	$46.95	$29.95	https://static3.sd-assets.com/assets/images/001/269/103/TANASHA-DA2147618-1031_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/269/104/TANASHA-DA2147618-1031_B_F3Q-original.jpg	https://www.shoedazzle.com/products/TANASHA-DA2147618-1031	"in stock"	"Fashion > Shoes > Sandals > Mule"	187	new	DA2147618-1031-84055	ShoeDazzle	White	5.5	female	adult	"TANASHA SLIP ON HEELED SANDAL"	DA2147618-1031	$29.95	42	103	$14.98	$11.98		03/31/2021	2175	52		6	https://static3.sd-assets.com/assets/images/001/269/105/TANASHA-DA2147618-1031_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/657/TANASHA-DA2147618-1031_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/269/106/TANASHA-DA2147618-1031_D_FOOT-original.jpg	DA2147618-1031
FA2148111-0001-84055	11500477	"Radly Flatform Sandal"	"A flatform espadrille sandal featuring a chain detail and wraparound ankle ties."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/268/817/RADLY-FA2148111-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/818/RADLY-FA2148111-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/RADLY-FA2148111-0001	"in stock"	"Fashion > Shoes > Sandals > Espadrille"	187	new	FA2148111-0001-84055	ShoeDazzle	Black	5.5	female	adult	"RADLY FLATFORM SANDAL"	FA2148111-0001	$39.95	38	103	$19.98	$15.98		03/31/2021	1623	36		5	https://static3.sd-assets.com/assets/images/001/268/819/RADLY-FA2148111-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/820/RADLY-FA2148111-0001_D_FOOT-original.jpg	https://static3.sd-assets.com/assets/images/001/269/593/RADLY-FA2148111-0001_E_CONTENT2-original.jpg	FA2148111-0001
WE2147355-1977-84055	11501542	"Kajsa Lace Up Wedge"	"A platform espadrille wedge with wraparound ankle ties."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/268/753/KAJSA-WE2147355-1977_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/754/KAJSA-WE2147355-1977_B_F3Q-original.jpg	https://www.shoedazzle.com/products/KAJSA-WE2147355-1977	"in stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2147355-1977-84055	ShoeDazzle	SNAKE	5.5	female	adult	"KAJSA LACE UP WEDGE"	WE2147355-1977	$39.95	32	103	$19.98	$15.98		03/30/2021	1490	53		1	https://static3.sd-assets.com/assets/images/001/268/755/KAJSA-WE2147355-1977_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/671/KAJSA-WE2147355-1977_D_FOOT-original.jpg		WE2147355-1977
SK2147589-0001-84055	11265193	"Steph Wedge Sneaker"	"A wedge sneaker with a slip-on construction."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/266/071/STEPH-SK2147589-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/266/072/STEPH-SK2147589-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/STEPH-SK2147589-0001	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	187	new	SK2147589-0001-84055	ShoeDazzle	Black	5.5	female	adult	"STEPH WEDGE SNEAKER"	SK2147589-0001	$39.95	30	100	$19.98	$15.98		01/29/2021	84	9	"LOW IN STOCK"	6	https://static3.sd-assets.com/assets/images/001/266/073/STEPH-SK2147589-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/266/857/STEPH-SK2147589-0001_D_FOOT-original.jpg		SK2147589-0001
FT2148110-0201-84055	11391937	"Kameron Pearl Embellished Loafer Flat"	"A flat loafer with pearl embellishments on the heel."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/267/754/KAMERON-FT2148110-0201_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/755/KAMERON-FT2148110-0201_B_F3Q-original.jpg	https://www.shoedazzle.com/products/KAMERON-FT2148110-0201	"in stock"	"Fashion > Shoes > Flats > Loafer"	187	new	FT2148110-0201-84055	ShoeDazzle	SILVER	5.5	female	adult	"KAMERON PEARL EMBELLISHED LOAFER FLAT"	FT2148110-0201	$39.95	17	100	$19.98	$15.98		03/09/2021	500	23		2	https://static3.sd-assets.com/assets/images/001/267/756/KAMERON-FT2148110-0201_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/284/KAMERON-FT2148110-0201_D_FOOT-original.jpg		FT2148110-0201
DA2147672-0001-84055	11499307	"Shakini Thong Heeled Sandal"	"A thong sandal featuring a kitten heel, chain detail, and buckle closure."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/269/687/SHAKINI-DA2147672-0001_D_FOOT-original.jpg	https://static3.sd-assets.com/assets/images/001/269/684/SHAKINI-DA2147672-0001_A_FRONT-HERO-original.jpg	https://www.shoedazzle.com/products/SHAKINI-DA2147672-0001	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2147672-0001-84055	ShoeDazzle	Black	5.5	female	adult	"SHAKINI THONG HEELED SANDAL"	DA2147672-0001	$39.95	26	98	$19.98	$15.98		03/30/2021	1110	31		2	https://static3.sd-assets.com/assets/images/001/269/685/SHAKINI-DA2147672-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/686/SHAKINI-DA2147672-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/627/SHAKINI-DA2147672-0001_D_Content3-original.jpg	DA2147672-0001
FT2045321-0502-17030	11009278	"Llysha Slipper"	"A slip-on flat with bendy sole."	$29.95	$19.95	https://static3.sd-assets.com/assets/images/001/260/480/LLYSHA-FT2045321-0502_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/260/481/LLYSHA-FT2045321-0502_C_B3Q-original.jpg	https://www.shoedazzle.com/products/LLYSHA-FT2045321-0502	"in stock"	"Fashion > Shoes > Flats > Ballet"	187	new	FT2045321-0502-17030	ShoeDazzle	LEOPARD	S	female	adult	"LLYSHA SLIPPER"	FT2045321-0502	$19.95	2	97	$9.98	$7.98		01/05/2021	1115	497		0	https://static3.sd-assets.com/assets/images/001/267/331/LLYSHA-FT2045321-0502_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/266/291/LLYSHA-FT2045321-0502_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/261/417/LLYSHA-FT2045321-0502_D_FOOT-original.jpg	FT2045321-0502
FA2147533-4710-84055	11499658	"Crowd Pleaser Ankle Tie Heeled Sandal"	"Rita Ora x Shoedazzle A sandal featuring a low block heel, square toe, and wraparound ankle ties."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/268/715/CROWD-PLEASER-FA2147533-4710_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/716/CROWD-PLEASER-FA2147533-4710_B_F3Q-original.jpg	https://www.shoedazzle.com/products/CROWD-PLEASER-FA2147533-4710	"in stock"	"Fashion > Shoes > Sandals > Lace-Up"		new	FA2147533-4710-84055	ShoeDazzle	DENIM	5.5	female	adult	"CROWD PLEASER ANKLE TIE HEELED SANDAL"	FA2147533-4710	$42.95	40	97	$21.48	$17.18		03/31/2021	1263	32		5	https://static3.sd-assets.com/assets/images/001/268/717/CROWD-PLEASER-FA2147533-4710_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/718/CROWD-PLEASER-FA2147533-4710_D_FOOT-original.jpg		FA2147533-4710
DA2147672-1010-84055	11499346	"Shakini Thong Heeled Sandal"	"A thong sandal featuring a kitten heel, chain detail, and buckle closure."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/269/691/SHAKINI-DA2147672-1010_D_FOOT-original.jpg	https://static3.sd-assets.com/assets/images/001/269/688/SHAKINI-DA2147672-1010_A_FRONT-HERO-original.jpg	https://www.shoedazzle.com/products/SHAKINI-DA2147672-1010	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2147672-1010-84055	ShoeDazzle	White	5.5	female	adult	"SHAKINI THONG HEELED SANDAL"	DA2147672-1010	$39.95	38	96	$19.98	$15.98		03/30/2021	520	17		5	https://static3.sd-assets.com/assets/images/001/269/689/SHAKINI-DA2147672-1010_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/690/SHAKINI-DA2147672-1010_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/596/SHAKINI-DA2147672-1010_E_CONTENT2-original.jpg	DA2147672-1010
PP2146881-0002-84055	11167816	"Sharlette Ankle Wrap Pump"	"A platform open-toe pump with a high-stiletto heel and wraparound ankle ties."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/264/686/SHARLETTE-PP2146881-0002_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/264/687/SHARLETTE-PP2146881-0002_B_F3Q-original.jpg	https://www.shoedazzle.com/products/SHARLETTE-PP2146881-0002	"in stock"	"Fashion > Shoes > Pumps > Ankle Strap"		new	PP2146881-0002-84055	ShoeDazzle	"BLACK MULTI"	5.5	female	adult	"SHARLETTE ANKLE WRAP PUMP"	PP2146881-0002	$42.95	60	95	$21.48	$17.18		12/30/2020	240	29	"LOW IN STOCK"	9	https://static3.sd-assets.com/assets/images/001/264/688/SHARLETTE-PP2146881-0002_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/264/689/SHARLETTE-PP2146881-0002_C_Content3-2-original.jpg	https://static3.sd-assets.com/assets/images/001/264/690/SHARLETTE-PP2146881-0002_C_Content3-original.jpg	PP2146881-0002
DA2147618-1977-84055	11499073	"Tanasha Slip On Heeled Sandal"	"A slip-on sandal with a stiletto heel."	$46.95	$29.95	https://static3.sd-assets.com/assets/images/001/269/108/TANASHA-DA2147618-1977_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/269/109/TANASHA-DA2147618-1977_B_F3Q-original.jpg	https://www.shoedazzle.com/products/TANASHA-DA2147618-1977	"in stock"	"Fashion > Shoes > Sandals > Mule"	187	new	DA2147618-1977-84055	ShoeDazzle	SNAKE	5.5	female	adult	"TANASHA SLIP ON HEELED SANDAL"	DA2147618-1977	$29.95	32	95	$14.98	$11.98		03/31/2021	1638	44		0	https://static3.sd-assets.com/assets/images/001/269/110/TANASHA-DA2147618-1977_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/111/TANASHA-DA2147618-1977_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/269/112/TANASHA-DA2147618-1977_C_CONTENT4-original.jpg	DA2147618-1977
SK2147539-0001-34050	11501224	"Be A Rebel Chunky Sneaker"	"Rita Ora x Shoedazzle A chunky sneaker featuring a stretch-to-fit knit shaft and adjustable laces."	$59.95	$32.95	https://static3.sd-assets.com/assets/images/001/268/667/BE-A-REBEL-SK2147539-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/668/BE-A-REBEL-SK2147539-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/BE-A-REBEL-SK2147539-0001	"out of stock"	"Fashion > Shoes > Sneakers > High Top"	187	new	SK2147539-0001-34050	ShoeDazzle	Black	5	female	adult	"BE A REBEL CHUNKY SNEAKER"	SK2147539-0001	$32.95	25	94	$16.48	$13.18		03/31/2021	809	0		6	https://static3.sd-assets.com/assets/images/001/268/669/BE-A-REBEL-SK2147539-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/670/BE-A-REBEL-SK2147539-0001_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/268/893/BE-A-REBEL-SK2147539-0001_C_CONTENT4-original.jpg	SK2147539-0001
BS2045135-0002-84055	10783036	"Abrianna Chunky Block Heel Bootie"	"A chunky block-heel bootie featuring decorative buckles, adjustable laces, and a side zipper closure."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/257/730/ABRIANNA-BS2045135-0002_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/257/731/ABRIANNA-BS2045135-0002_B_F3Q-original.jpg	https://www.shoedazzle.com/products/ABRIANNA-BS2045135-0002	"in stock"	"Fashion > Shoes > Boots & Booties > Boots > Combat"	187	new	BS2045135-0002-84055	ShoeDazzle	"BLACK MULTI"	5.5	female	adult	"ABRIANNA CHUNKY BLOCK HEEL BOOTIE"	BS2045135-0002	$42.95	49	92	$21.48	$17.18		01/29/2021	408	5		3	https://static3.sd-assets.com/assets/images/001/257/732/ABRIANNA-BS2045135-0002_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/259/586/ABRIANNA-BS2045135-0002_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/257/909/ABRIANNA-BS2045135-0002_D_FOOT-original.jpg	BS2045135-0002
SK2046198-1440-84055	11067127	"Mara Wedge Sneaker"	"A wedge sneaker featuring adjustable laces and a side zipper closure."	$62.95	$42.95	https://static3.sd-assets.com/assets/images/001/262/872/MARA-SK2046198-1440_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/262/873/MARA-SK2046198-1440_B_F3Q-original.jpg	https://www.shoedazzle.com/products/MARA-SK2046198-1440	"in stock"	"Fashion > Shoes > Sneakers > Low Top"	187	new	SK2046198-1440-84055	ShoeDazzle	BONE	5.5	female	adult	"MARA WEDGE SNEAKER"	SK2046198-1440	$42.95	7	90	$21.48	$17.18		11/29/2020	941	39		2	https://static3.sd-assets.com/assets/images/001/262/874/MARA-SK2046198-1440_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/263/018/MARA-SK2046198-1440_D_FOOT-original.jpg		SK2046198-1440
WE2147396-2710-84055	11392717	"Roko Chain Detail Wedge"	"A wedge featuring a fishnet strap, chain detail, and side buckle closure."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/267/682/ROKO-WE2147396-2710_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/683/ROKO-WE2147396-2710_B_F3Q-original.jpg	https://www.shoedazzle.com/products/ROKO-WE2147396-2710	"in stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2147396-2710-84055	ShoeDazzle	TAN	5.5	female	adult	"ROKO CHAIN DETAIL WEDGE"	WE2147396-2710	$39.95	13	90	$19.98	$15.98		02/26/2021	1276	47		0	https://static3.sd-assets.com/assets/images/001/267/684/ROKO-WE2147396-2710_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/292/ROKO-WE2147396-2710_D_FOOT-original.jpg		WE2147396-2710
WE2041192-0001-83055	10326925	"Nysa Wedge"	"An espadrille wedge with rhinestone-embellished straps and a side buckle closure."	$59.95	$44.95	https://static3.sd-assets.com/assets/images/001/252/499/NYSA-WE2041192-0001_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/251/552/NYSA-WE2041192-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/NYSA-WE2041192-0001	"out of stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	WE2041192-0001-83055	ShoeDazzle	Black	5.5	female	adult	"NYSA WEDGE"	WE2041192-0001	$44.95	1	89	$22.48	$17.98		04/20/2020	341	0		0	https://static3.sd-assets.com/assets/images/001/251/553/NYSA-WE2041192-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/251/554/NYSA-WE2041192-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/252/500/NYSA-WE2041192-0001_D_Foot-original.jpg	WE2041192-0001
DA2146842-0001-84055	11262805	"Nafessa Velcro Strap Sandal"	"A slip-on sandal featuring a stiletto heel, square toe, and velcro straps."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/265/993/NAFESSA-DA2146842-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/265/994/NAFESSA-DA2146842-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/NAFESSA-DA2146842-0001	"in stock"	"Fashion > Shoes > Sandals > Mule"	187	new	DA2146842-0001-84055	ShoeDazzle	Black	5.5	female	adult	"NAFESSA VELCRO STRAP SANDAL"	DA2146842-0001	$39.95	9	89	$19.98	$15.98		01/29/2021	1543	57		0	https://static3.sd-assets.com/assets/images/001/265/995/NAFESSA-DA2146842-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/171/NAFESSA-DA2146842-0001_D_FOOT-original.jpg	https://static3.sd-assets.com/assets/images/001/265/997/NAFESSA-DA2146842-0001_E_CONTENT4-original.jpg	DA2146842-0001
DA2042920-0001-84055	10208941	"Dimona Strappy Heeled Sandal"	"A strappy sandal with a high block heel and wraparound ankle laces."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/252/481/DIMONA-DA2042920-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/251/656/DIMONA-DA2042920-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/DIMONA-DA2042920-0001	"in stock"	"Fashion > Shoes > Sandals > Lace-Up"		new	DA2042920-0001-84055	ShoeDazzle	Black	5.5	female	adult	"DIMONA STRAPPY HEELED SANDAL"	DA2042920-0001	$39.95	4	88	$19.98	$15.98		04/30/2020	454	27		1	https://static3.sd-assets.com/assets/images/001/250/481/DIMONA-DA2042920-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/251/385/DIMONA-DA2042920-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/252/482/DIMONA-DA2042920-0001_D_FOOT-original.jpg	DA2042920-0001
PP2043234-3220-84055	10425592	"Sael Clear Embellished Pump"	"A clear slingback pointed-toe pump with a kitten heel and rhinestone embellishments."	$62.95	$39.95	https://static3.sd-assets.com/assets/images/001/254/534/SAEL-PP2043234-3220_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/254/535/SAEL-PP2043234-3220_B_F3Q-original.jpg	https://www.shoedazzle.com/products/SAEL-PP2043234-3220	"in stock"	"Fashion > Shoes > Pumps > Slingback"	187	new	PP2043234-3220-84055	ShoeDazzle	IRIDESCENT	5.5	female	adult	"SAEL CLEAR EMBELLISHED PUMP"	PP2043234-3220	$39.95	50	88	$19.98	$15.98		12/30/2020	640	50		5	https://static3.sd-assets.com/assets/images/001/254/416/SAEL-PP2043234-3220_C_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/254/536/SAEL-PP2043234-3220_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/254/537/SAEL-PP2043234-3220_C_Content1-original.jpg	PP2043234-3220
SK2146878-0001-84055	11265310	"Jakalyn Flatform Sneaker"	"A slip-on flatform sneaker with a side zipper detail."	$59.95	$36.95	https://static3.sd-assets.com/assets/images/001/265/873/JAKALYN-SK2146878-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/265/874/JAKALYN-SK2146878-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/JAKALYN-SK2146878-0001	"in stock"	"Fashion > Shoes > Sneakers > Slip-On"	187	new	SK2146878-0001-84055	ShoeDazzle	Black	5.5	female	adult	"JAKALYN FLATFORM SNEAKER"	SK2146878-0001	$36.95	21	88	$18.48	$14.78		01/29/2021	439	28		2	https://static3.sd-assets.com/assets/images/001/265/875/JAKALYN-SK2146878-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/307/JAKALYN-SK2146878-0001_C_Content6-original.jpg	https://static3.sd-assets.com/assets/images/001/267/320/JAKALYN-SK2146878-0001_C_Content5-original.jpg	SK2146878-0001
WE2147225-4710-84055	11393194	"Skya Quilted Espadrille Wedge"	"A quilted espadrille wedge with adjustable ankle ties."	$62.95	$39.95	https://static3.sd-assets.com/assets/images/001/269/088/SKYA-WE2147225-4710_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/269/089/SKYA-WE2147225-4710_B_F3Q-original.jpg	https://www.shoedazzle.com/products/SKYA-WE2147225-4710	"in stock"	"Fashion > Shoes > Sandals > Espadrille"	187	new	WE2147225-4710-84055	ShoeDazzle	DENIM	5.5	female	adult	"SKYA QUILTED ESPADRILLE WEDGE"	WE2147225-4710	$39.95	25	87	$19.98	$15.98		02/26/2021	445	17		3	https://static3.sd-assets.com/assets/images/001/267/858/SKYA-WE2147225-4710_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/269/090/SKYA-WE2147225-4710_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/859/SKYA-WE2147225-4710_D_FOOT-original.jpg	WE2147225-4710
DA2041066-7010-84055	10077943	"Corisande Slip On Heeled Sandal"	"A slip-on sandal with a square toe and low block heel."	$44.95	$29.95	https://static3.sd-assets.com/assets/images/001/248/823/CORISANDE-DA2041066-7010_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/248/824/CORISANDE-DA2041066-7010_B_F3Q-original.jpg	https://www.shoedazzle.com/products/CORISANDE-DA2041066-7010	"in stock"	"Fashion > Shoes > Sandals > Mule"	187	new	DA2041066-7010-84055	ShoeDazzle	Pink	5.5	female	adult	"CORISANDE SLIP ON HEELED SANDAL"	DA2041066-7010	$29.95	37	86	$14.98	$11.98		01/28/2021	397	3		2	https://static3.sd-assets.com/assets/images/001/248/825/CORISANDE-DA2041066-7010_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/248/826/CORISANDE-DA2041066-7010_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/249/235/CORISANDE-DA2041066-7010_D_FOOT-original.jpg	DA2041066-7010
SK2045406-0222-84055	10902133	"Velinda Knit Flat Sneaker"	"A knit slip-on flat sneaker with a stretch-to-fit construction."	$59.95	$39.95	https://static3.sd-assets.com/assets/images/001/260/655/VELINDA-SK2045406-0222_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/260/656/VELINDA-SK2045406-0222_B_F3Q-original.jpg	https://www.shoedazzle.com/products/VELINDA-SK2045406-0222	"out of stock"	"Fashion > Shoes > Sneakers > Active"	187	new	SK2045406-0222-84055	ShoeDazzle	"LIGHT GOLD"	5.5	female	adult	"VELINDA KNIT FLAT SNEAKER"	SK2045406-0222	$39.95	4	86	$19.98	$15.98		11/25/2020	222	0	"LOW IN STOCK"	1	https://static3.sd-assets.com/assets/images/001/260/657/VELINDA-SK2045406-0222_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/261/414/VELINDA-SK2045406-0222_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/261/906/VELINDA-SK2045406-0222_D_FOOT-original.jpg	SK2045406-0222
FA2147534-1563-84055	11391703	"Signature Look Flat Slide Sandal"	"Rita Ora x Shoedazzle A slip-on flat sandal with a thick strap."	$44.95	$24.95	https://static3.sd-assets.com/assets/images/001/267/590/SIGNATURE-LOOK-FA2147534-1563_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/267/591/SIGNATURE-LOOK-FA2147534-1563_B_F3Q-original.jpg	https://www.shoedazzle.com/products/SIGNATURE-LOOK-FA2147534-1563	"in stock"	"Fashion > Shoes > Sandals > Slide"	187	new	FA2147534-1563-84055	ShoeDazzle	"MOCHA BISQUE"	5.5	female	adult	"SIGNATURE LOOK FLAT SLIDE SANDAL"	FA2147534-1563	$24.95	27	86	$12.48	$9.98		02/26/2021	1485	36		2	https://static3.sd-assets.com/assets/images/001/267/592/SIGNATURE-LOOK-FA2147534-1563_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/267/593/SIGNATURE-LOOK-FA2147534-1563_C_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/267/594/SIGNATURE-LOOK-FA2147534-1563_C_CONTENT5-original.jpg	FA2147534-1563
FA2147525-7450-84055	11499892	"Worth The Hype Embellished Flat Sandal"	"Rita Ora x Shoedazzle An embellished flat sandal featuring a square toe and side buckle closure."	$59.95	$32.95	https://static3.sd-assets.com/assets/images/001/268/872/WORTH-THE-HYPE-FA2147525-7450_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/268/873/WORTH-THE-HYPE-FA2147525-7450_B_F3Q-original.jpg	https://www.shoedazzle.com/products/WORTH-THE-HYPE-FA2147525-7450	"in stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	FA2147525-7450-84055	ShoeDazzle	"HOT PINK"	5.5	female	adult	"WORTH THE HYPE EMBELLISHED FLAT SANDAL"	FA2147525-7450	$32.95	29	86	$16.48	$13.18		03/31/2021	889	28		2	https://static3.sd-assets.com/assets/images/001/268/874/WORTH-THE-HYPE-FA2147525-7450_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/268/875/WORTH-THE-HYPE-FA2147525-7450_D_FOOT-original.jpg	https://static3.sd-assets.com/assets/images/001/269/599/WORTH-THE-HYPE-FA2147525-7450_E_CONTENT2-original.jpg	FA2147525-7450
FA2147717-1010-84055	11500204	"Rolande Wedge Sandal"	"A sandal featuring a gold wedge detail and side buckle closure."	$46.95	$32.95	https://static3.sd-assets.com/assets/images/001/269/061/ROLANDE-FA2147717-1010_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/269/062/ROLANDE-FA2147717-1010_B_F3Q-original.jpg	https://www.shoedazzle.com/products/ROLANDE-FA2147717-1010	"in stock"	"Fashion > Shoes > Sandals > Wedge"	187	new	FA2147717-1010-84055	ShoeDazzle	White	5.5	female	adult	"ROLANDE WEDGE SANDAL"	FA2147717-1010	$32.95	26	86	$16.48	$13.18		03/31/2021	900	15		7	https://static3.sd-assets.com/assets/images/001/269/063/ROLANDE-FA2147717-1010_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/269/064/ROLANDE-FA2147717-1010_D_FOOT-original.jpg		FA2147717-1010
